Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
96892d38-cadf-4409-83d8-1b7a3b37b05a,40,Male,64,62,14
0ced3471-db47-4b19-9723-e8333b091f98,31,Female,76,65,14
20e9a636-f643-4017-8a0d-3ce805d7b7c1,47,Male,71,66,14
b72f7c21-6d65-4a36-bf5c-7e37fc36e93e,72,Male,74,65,14
4ff50d90-4f71-47c9-a333-caf259c8fdb1,38,Female,66,61,14
9a2cbd51-5e86-4812-b9ab-b05e075755af,28,Female,71,59,14
0c4cf636-e163-4eb0-aa7c-17746961308a,47,Female,77,63,14
74ce84b4-7e12-4d42-b98c-d182a88e9772,59,Female,73,59,14
19470a5e-a5af-4150-a86f-14e488d092ae,69,Male,69,65,14
b4cc0772-c9b8-4a33-aa4e-509c952115fe,44,Male,71,65,14
b2b791d4-0460-4d6f-86d9-f742fe26e0ee,27,Female,72,66,14
21c471c1-1a09-47a1-9b94-26629ad514d4,86,Male,68,58,14
a63e96bd-3564-43d3-be56-f81c4daba69e,19,Male,76,60,14
61194085-cebe-4d75-a57c-1950c963a472,60,Male,79,64,14
3b81b6bb-1177-4b44-952e-2da3e2296de4,79,Male,69,59,14
d882f89f-e6cd-4843-a7e2-698f708aa5cc,25,Male,75,60,14
264c8eeb-eecb-46e6-83e4-5316869faef9,80,Male,78,63,14
5ab5e389-5fb9-4271-9bd2-22e5a1d360fb,76,Male,69,60,14
27465bdd-6de1-402f-8c0c-6ab025524b67,77,Male,81,63,14
9dd89444-583a-406f-a725-1a67df7ff804,62,Male,64,62,14
b45b220d-9768-45a5-98aa-39f4c1772d51,53,Male,67,60,14
40271854-dcb2-43f9-bd99-243205f2343e,48,Female,75,66,14
056494a4-eeb9-45c7-8f23-a200b3bf9ed5,24,Male,69,65,14
13c03979-a399-4adb-8625-f616cd730367,67,Male,79,65,14
b5e649c3-acf2-4977-9cc3-85f9924672d2,51,Male,77,62,14
4b9e15fe-4d5a-4522-a453-6ffb4bb2d8a5,60,Female,65,62,14
9d29561f-c532-4b47-8db2-f3b10387cc07,22,Female,70,60,14
231e29db-ad5b-4ef7-a6d5-02955e7ee409,70,Male,71,64,14
e011f752-433f-45d2-84fe-89c3205c6d21,35,Female,78,65,14
fc3d813a-b8cb-40d4-855e-19df42b11477,52,Female,75,65,14
b948e7d2-6231-4504-9013-33acc8718d8e,79,Male,73,63,14
c591e858-659c-43c4-92c0-856b70837a5a,26,Male,77,63,14
a170b7f6-5e98-4229-9253-e59b6d7b016f,66,Female,78,64,14
99fec98b-7f15-4739-b941-27c7077618ed,80,Female,73,60,14
1d7cc96f-ce57-47a8-99d9-6e51056cf60b,42,Male,69,59,14
e32e1916-5ad8-4256-be4c-8a04c879dc8f,41,Male,69,57,14
37c7137f-83e7-4252-b5df-3b55b08b572d,38,Male,70,63,14
8a946454-b74b-47a8-9452-bec244b251ff,46,Male,66,60,14
ca06c91f-4105-4fa3-bebd-81cd9e1f5cb6,67,Female,65,61,14
553b977e-e3e4-4b52-9f0c-54fc70035897,49,Female,73,64,14
200c2505-0bc1-4060-8d36-71d0705da59e,21,Female,66,61,14
43795b2a-73e1-48bd-8a4d-00db26af8275,57,Male,74,59,14
42d418c0-65bb-4136-a1b9-95915d933279,62,Female,75,64,14
b88edc30-ec3c-496e-b0eb-1080d83b4c7f,52,Female,78,65,14
1120e41b-e8c0-4c55-b5a0-15825d9bd6c1,47,Female,66,60,14
017089be-cdac-49e2-8e69-115a76a24f7c,28,Female,68,63,14
d383510b-7098-4b74-b8a2-c5eea65cf671,76,Female,68,60,14
d887011c-9b5e-4d23-b492-a3b0551e2e88,60,Male,75,61,14
bd8a81e5-b546-409d-9869-21625253ef3e,76,Female,68,60,14
b688db6a-e220-4224-bba9-d3cf263dcd94,27,Female,73,65,14
e13b83c2-c1d1-4665-941e-4939b7ae9654,42,Male,72,63,14
842cf544-71db-481c-ae21-f7672f249e6c,24,Male,73,65,14
d995d05a-a7b6-4097-9142-048e3013d040,22,Female,82,64,14
c1512ad0-08b9-44fa-82f8-bb46270c5f08,49,Male,73,60,14
b8fa42fc-fde7-4448-bd3e-f543efa876ed,74,Male,74,67,14
bbaec149-44f4-40c6-af7d-8a7ae42113ef,48,Male,67,58,14
58de0a8a-ada9-48a6-b444-afafd5dde2c1,41,Male,69,61,14
f5cb1ae2-e048-49a9-a1fe-e8e55813c3f3,28,Female,78,64,14
b08d8efd-d2e4-42b3-ac97-de7b1e43ec81,48,Female,67,62,14
f292d5ab-333c-4e22-902d-6298c45a823c,62,Male,78,66,14
158ae7c1-6202-4e0b-a9ea-b45e59602222,74,Male,73,67,14
da4605c1-9f3e-4f03-af09-bcb53b010a08,61,Female,67,62,14
ea4a0578-58d1-4429-8421-d01672d75fb5,64,Female,70,60,14
55893ac6-283a-43f9-aa2d-4f68aa86fa50,63,Male,76,60,14
ed641698-1bea-466e-bfbf-4945a6bdc4d4,58,Male,74,60,14
ba024f80-86c0-453b-ab44-32627bf1d53b,31,Female,64,63,14
7db977bc-5a99-497e-8d4a-a76759dba5a5,53,Female,76,65,14
7b581815-9c76-475f-b519-c882e06df29a,34,Male,71,62,14
36983634-7d2c-4132-8b3b-db3f846769c8,52,Male,69,58,14
741fb135-98b5-465f-a8b1-f6867086b4e0,44,Female,82,64,14
a19abfc5-b6e4-44e4-be16-8bcaf75a97a8,22,Male,74,61,14
e94366f6-40a4-4a28-acf0-294d9ab7a4eb,62,Female,68,57,14
6388a6d4-6d01-48c2-b221-9678d737f7a2,25,Female,74,63,14
d3075d66-78fa-44c6-806f-30a27d96627e,35,Female,74,65,14
bccb2803-60e0-479b-a3a5-9eea23818925,47,Female,69,57,14
823999e6-e95a-45f0-9cd0-c3eea88f4494,73,Male,78,62,14
03395b8a-fc71-4bfc-9160-40783b9904d4,38,Male,69,60,14
9bac0c63-75ac-4139-91a1-723c0f5ff95c,29,Male,70,62,14
b9d1bb21-5fb4-4f53-a50d-889df6a77775,26,Female,67,62,14
4c5f1aaa-1cb5-4ea4-87db-4987a9d23529,58,Male,80,64,14
02cb535e-f534-4a4c-9192-2a142146c375,49,Male,74,62,14
caf2e1fc-8259-4f11-8040-158088813933,39,Female,74,66,14
d71ba156-3d9c-40d4-806b-02f9a223f259,72,Male,74,59,14
ff658e9a-2f13-4599-a632-f9fe12817e75,27,Male,74,65,14
4715816b-1ab6-4160-9de4-be68fd0322ed,65,Male,79,66,14
ac657356-99fa-4b4b-9607-ec03f186a904,82,Female,79,65,14
9700d00c-900f-4b2a-8d0c-324a3e506233,28,Male,75,63,14
ed1981e1-76bf-4d06-a404-b3c4c8dd320b,72,Female,68,62,14
ab965189-9900-466f-8c9a-c4b5da79c2cf,24,Male,79,61,14
3b98acbf-1625-4097-9c96-ec1cb825bb82,76,Female,78,63,14
5bfff714-12df-4d44-b138-faa189c3aea9,41,Female,62,62,14
2e21f443-b598-4937-8360-b6db8d78a4bb,72,Male,77,61,14
