Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
43417ade-6b17-431e-ae76-d8ed26aa46ac,24,Male,70,17,5
86f73b1a-6a91-4d7e-ad21-0aefcf6111cc,83,Male,48,34,5
9c702610-d6ce-48fe-9857-9e295e161ceb,39,Female,48,36,5
767f9ffd-7211-4045-a1d0-f700220928dc,35,Female,71,52,5
38cb6a10-0af1-4505-b3df-0f8ff3a4e4d3,36,Male,64,23,5
acb1f373-6d7c-46d8-8d72-7e5bf1ee9921,62,Male,23,39,5
4d4ce6bb-da34-4f9c-8f1b-4c05bfe5fcaf,21,Male,56,34,5
3a626479-8b72-4500-a12d-97bb7d76e0e6,33,Male,68,27,5
50bbe6c3-4d3a-49ae-a529-4b94492fbe8b,72,Female,66,53,5
33577556-d045-41a0-9565-7f0f37a39727,65,Male,81,10,5
ea1cdcc7-425d-4679-83b5-25b8332b5e6a,54,Male,47,42,5
9dfe38e0-581d-458f-bbd3-7b2d98865728,44,Female,84,1,5
dd8ea81b-09a8-434f-a9cb-b0c4baf6f248,38,Male,70,24,5
052a6b92-7855-45d9-8903-5c9d69d6903b,27,Male,39,29,5
61ebc7d9-15c5-41eb-adfb-9b772d36cbd4,19,Female,55,32,5
0516205d-d816-4d8f-ab9b-d41f1a560e1c,22,Male,41,40,5
78883927-b348-4c79-932a-074dbf6af0f8,55,Male,74,13,5
bc695e38-c5a0-46bd-bc6d-818403c82949,31,Male,84,8,5
25cff4ef-5d2a-4fe5-98ee-7ddbd8c0203b,67,Female,63,26,5
cf345cd7-8b4a-45c3-b391-1ff46ec6e2d5,35,Female,29,18,5
1e506e9c-75b3-461d-b7b1-b149e9a21511,65,Female,45,36,5
175f200e-4faa-4287-96d5-71a85f4884e1,61,Female,60,36,5
8640e224-9096-4a13-a32e-662b3d1504c1,69,Female,58,35,5
1a1b53ef-065d-4333-930a-760ee0908394,88,Male,80,9,5
2392d7fa-9489-42aa-b50b-36f66ee9b423,84,Male,74,54,5
7235955d-eca0-4fd9-861a-7042691e3d5e,86,Female,28,37,5
