Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
d29643f1-551e-4353-a560-cf4e6797e003,24,Male,120,80,18
7cb46cd5-4ba6-4177-9d34-ceda14ed832e,45,Female,137,68,18
a81643c1-eaf7-4b97-9952-f6cc0881f37c,38,Male,130,71,18
d13d7964-0d0d-4be0-bb64-6f213f921579,42,Female,118,82,18
896b6076-0e1c-40d4-aab7-336a4592610c,90,Female,118,85,18
af312505-503a-4a21-b6ed-6f05935e3fae,51,Female,145,71,18
2265a1ff-39a5-4a9d-b1a1-4ed26bfc4e96,38,Female,137,59,18
070d9fd6-3c66-49d9-a5b1-57bbb23c4f6f,71,Female,123,66,18
30979e64-0948-40bd-8a6e-92edf5bc5b70,87,Female,135,78,18
42b811b5-777b-4bac-9a30-d0785201c5d7,79,Male,123,66,18
3411689e-ddc3-4fe1-b900-af67c14e80d5,29,Male,137,66,18
478352ed-b9ef-459e-a590-21bbc3082dfa,66,Female,135,59,18
d6de240b-cabe-4204-89fa-93985320af71,44,Female,121,77,18
e221873f-4c77-4703-92ef-bbed279c81e3,64,Female,137,60,18
380f9990-f597-43ca-9491-4fd6f61f5a03,60,Female,109,80,18
7a51308d-08eb-4f01-a82a-ede623afe19b,82,Male,135,63,18
00551c59-05ca-427f-bdbe-818fd64384a9,49,Female,123,79,18
8277a8aa-4d2d-4b2a-87b1-ba1c37f4670c,42,Male,124,64,18
6ba5a806-51d0-49e5-863b-dad8a8165d28,36,Female,139,65,18
1ce0ef0f-d256-416b-8097-32c19859a7a5,87,Male,143,72,18
bec321ab-eb0c-4ad9-934a-3e6dd5656a59,90,Male,133,62,18
e194d33d-68a3-40a5-9412-10a8f260c541,85,Male,129,61,18
7afa3f08-08ed-4bb8-ab54-65cf873b6a1a,71,Male,129,61,18
0dba8477-9d52-442a-b393-35528c23c59f,36,Female,130,72,18
f8fee8be-cd41-472f-9e5d-14f84b46f769,68,Female,130,70,18
4d286e1e-fc53-4b88-9434-7a0433ba813a,46,Male,115,75,18
c3f1edda-36cc-4ad1-989a-12a2aab73f17,70,Female,135,60,18
52bdb73b-72f6-4b58-969a-b65fb5c7cd6c,88,Male,122,65,18
dec2b6fc-9050-4821-a863-e5d4f645ddca,25,Female,127,83,18
baf57f9f-2d6e-472d-84d2-f23d78227669,61,Male,119,78,18
fe77cc36-8f72-42cc-8229-192a8951d10b,71,Male,115,77,18
e211d1dd-c141-49cb-a6dd-d444188db5a1,72,Female,120,81,18
897674a0-c865-44be-bf59-fbdba2627119,85,Female,126,72,18
bbe8a989-3074-4836-b7aa-34df7f6d61ab,28,Female,136,63,18
66fc9b89-7d4d-4307-a90b-b6836ca02d6f,88,Male,127,84,18
ff72211c-17f9-4820-aa63-111bc19fb12b,64,Male,131,65,18
2373092b-e117-41e4-a56b-b6bc834f135b,63,Male,135,66,18
0ca1b574-00f5-4b57-9e0e-600775a8a89a,75,Male,130,64,18
d12a949d-9626-4fe7-ba46-613eec1eaa10,56,Male,137,59,18
fe3b90d5-acda-4790-b715-63f044fbd423,74,Female,129,63,18
ddda6fe0-6b7d-4712-a925-cc050456de8d,39,Female,117,74,18
83c7e0b4-6731-4a8c-a3cb-d81a0873a070,89,Male,113,80,18
2be27074-ba0b-43ce-a341-5c075644868c,71,Male,134,70,18
e56f4d4c-3a2a-4c52-8caa-448ae13bb9d3,37,Male,121,82,18
1cda516d-bf10-42b1-898b-c90344fa3c43,40,Male,137,78,18
8d825ba8-34c4-45d7-b470-b28dac656b5f,77,Male,136,64,18
f0e3e139-5d52-4507-a058-6890df753343,82,Female,110,83,18
dd142f71-a027-4567-977d-e7d39d25c232,31,Male,119,79,18
f5231748-147a-43e0-ada4-93d3dd74652d,40,Male,123,73,18
8b15533b-9c87-44e4-8c13-03f30885bca7,66,Male,122,79,18
f43e3443-d7af-40f4-a10d-eda97aa32134,28,Male,121,76,18
2315ec6b-ce39-4390-bc2c-594ce5492470,40,Female,125,63,18
468b8389-fcaa-42f1-9b21-af38a42deee2,56,Male,135,73,18
30c53d49-151e-4de1-b97a-7f624755ad8c,82,Female,135,74,18
5e6a592c-2e74-470b-8c62-9505faa69d2f,83,Female,123,79,18
c44f7dd1-7a31-440b-9826-6c4aec36bbc2,77,Female,138,64,18
c461a6bc-201d-406b-a40a-d6596ec5ad02,63,Male,122,73,18
185e344d-aa56-4dd2-8f45-b51c95a40f92,33,Female,127,83,18
50e133e1-6dc7-45c8-b796-e6de7182d04e,79,Male,133,71,18
f3d7423b-2706-4a15-930a-0f3b69fb3c63,78,Male,135,61,18
5d9f918d-0346-484d-8a42-517ba162d795,28,Male,138,62,18
be89f88c-72dd-413c-baff-3a7b3af67c76,73,Female,144,73,18
53fb88e7-77ec-4c43-be93-4897b8793a54,52,Female,121,80,18
866244fe-3cd8-4ade-90a0-589c8b9620bf,43,Female,121,81,18
46f6baca-5b38-482b-bcb4-f825f55af4c3,19,Female,135,69,18
e5640d72-ab69-4798-b9af-bbf3f99d603d,69,Female,130,70,18
848340b6-b521-4096-a2e7-9a1f0a5db1c8,86,Male,130,68,18
d667b612-ef58-411f-9c84-4e74818ed12a,46,Male,122,80,18
78520c7f-7d9d-4d91-9c06-79878212552e,62,Male,126,74,18
3b7533ef-b22e-4a13-a77b-c6a05d614a6d,86,Male,133,64,18
abcb2819-c53e-4d3f-9e07-5411c2cacaec,39,Male,110,82,18
09e2f7d2-ada3-43bf-9948-60017c525ea8,85,Female,118,79,18
6fa05de9-6cbc-4e71-ba9e-13073d6a96ab,65,Male,129,69,18
f0da96e4-99aa-4394-960f-e1d71a1e870f,77,Male,118,81,18
af5fe2f8-41b5-4a30-bc2c-9f5246ca0e6a,50,Female,148,73,18
f27f396b-4f93-4f0f-9b56-9260854cbc63,55,Female,120,80,18
bc87ba39-1d8f-4aad-bf7d-9a06b6f9e0e2,67,Male,118,78,18
f552ec7c-2436-4f7b-9e8d-56bb3502efb1,85,Male,129,63,18
552d7996-3e32-4afb-bd9e-0fdf9896ccdc,20,Male,137,78,18
a3e6b228-b483-4bb0-9b1d-c7370915ee6e,56,Female,121,64,18
25ef4bea-e923-4e69-b6c3-fd66c7a19f55,66,Female,118,80,18
4b1d0dbe-ae10-48ce-a889-8754b83461bc,41,Female,139,65,18
c269173f-cdcc-4433-9b76-abd03d9380a6,78,Male,134,68,18
aa636f0d-aa55-4f13-be01-9e73bcc729a0,73,Male,138,72,18
d3ba7687-e3c6-44d9-a246-c0f813fdf15b,83,Male,132,72,18
868948b6-51ee-4e97-9438-6d41ef0ee923,81,Female,136,69,18
