Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
ea4a4765-11a6-433e-8016-110bc0bc5ed5,21,Female,118,43,17
a6fac89e-e7a4-482d-9bb6-d32cd2abc346,26,Female,81,29,17
9a359e4f-973c-4f8a-91dd-eb930fddedc8,36,Male,126,35,17
3df8f77f-b527-4f3b-a2cf-b163ff5965d9,50,Female,101,32,17
52c8dde3-1956-411a-a010-c879dadab6fb,60,Male,99,27,17
af160348-4b39-4b4e-984c-8c078e995f5d,81,Female,111,34,17
f620a5e6-ee46-4404-9d96-603bbd1fc6e6,68,Male,114,42,17
65f4810e-a2c3-4b7c-ab9e-00e6a91ff435,72,Female,83,32,17
b8858575-b5d6-4f66-8293-7521077f6d92,52,Female,76,31,17
f13a0cc5-6fb9-4882-aef3-9ccfa421b185,45,Female,96,43,17
587c0ede-8f38-48df-8df8-bcf74df93862,22,Female,100,51,17
e5647be0-0575-4fb6-8b1d-13b06203bd70,20,Male,112,39,17
6c2dbd85-8fab-489b-b91e-6f148f53bbd7,57,Male,100,18,17
7f8da330-ce44-4a67-82e8-a39fd77d57ca,31,Male,86,28,17
48ad970f-c5ad-4018-bf63-4901259b7b5b,85,Female,130,37,17
94b3153f-cc9d-4a55-8a2e-742a6555c537,33,Female,110,49,17
b35f3089-a257-45eb-ae52-c78e2c266374,35,Female,77,29,17
2f4cb703-e5c1-48f3-9a89-3615b31e20f1,54,Female,103,49,17
a465c323-1e47-44d1-a869-a105745034b2,76,Female,75,27,17
82737042-63a8-49f4-b8d9-338cfef4dd03,71,Female,97,33,17
ad11524c-2b5b-450f-bfeb-8937c257649a,67,Male,123,41,17
39a12692-e72f-4a0f-bd56-7cb781f7b6d7,55,Male,130,39,17
a42124cc-e365-4043-a41f-213589b4e7be,72,Female,107,38,17
e57fdcaf-1394-46f9-9eb0-fb3ef7aa6fdb,86,Female,109,29,17
3b1f7add-30fb-4a26-860f-35ccd355a0de,88,Male,116,39,17
0503efbf-1ecc-489d-bb04-0aa739aff1c0,48,Male,101,26,17
032a65ef-055d-4c22-a863-8cb0bca5f018,63,Male,93,25,17
6c377620-e3d7-4781-8c93-91cea1fc4f5b,40,Female,104,52,17
2e1b6415-3355-4704-a0fe-a539b8a9b209,67,Male,130,38,17
09fc6bc4-2122-4979-a6e6-125bc356da22,40,Male,98,52,17
a17aac11-31ea-4c1c-87a2-8892d1f93824,54,Male,91,28,17
fa4bd116-edd0-4e77-aed1-0f929a1d0043,79,Female,70,29,17
505b77e3-529c-48aa-b845-0dcd49f522c2,57,Female,120,39,17
3cbcce97-f541-4bf8-8e53-c44b6b2b88a6,58,Male,105,47,17
8b1f6a4a-3dd1-431c-9b20-82d9e21fb68f,55,Male,84,34,17
f14bb00e-5be7-42f1-bd75-733b4769a850,43,Female,133,36,17
45b1208c-9fdf-4e88-b2d3-50e815ef9a05,58,Female,127,34,17
c95b7ca2-84fb-45b4-bee5-c300aa055d16,29,Female,98,38,17
adda497d-25b5-4cb2-8384-f78d3f441068,50,Male,91,27,17
513c5543-3d49-468e-b04c-fd765cae21dc,22,Male,100,28,17
eb7cc479-6b17-415b-8635-b706ebe7b6f3,39,Male,119,38,17
8dab4b99-1e55-477d-be17-5a0073b6a78b,63,Male,89,26,17
2c8bc215-6724-4e79-91fe-eb52d4b9fa18,86,Male,97,35,17
faa7d57c-288e-451a-a58b-b139c2aff349,40,Female,97,51,17
feec35e5-1e51-410f-9866-6010428bd72b,85,Male,103,34,17
b0f14b1b-6e33-447a-9411-607f2498cf62,79,Male,94,33,17
b56a5ee3-8166-467f-a97f-a7c62039de36,58,Female,116,38,17
4f8fc22c-8062-4a78-8ada-9dbe48d8f531,19,Female,106,47,17
5ba37926-9dac-4d87-a98d-db4db9102dca,86,Male,100,41,17
abd7f164-3b79-4797-86ba-d1e0e9207342,69,Female,132,34,17
6979ef4b-532f-4c81-b02c-81fdd42ff387,42,Female,99,51,17
ee6aeb93-be4e-40c8-942b-13a6463f1df7,62,Female,122,41,17
1b21be3e-15b2-4043-8485-a7ccca1c62c6,32,Male,122,40,17
a4be8259-b5ff-47cd-849d-f28934dcd0b4,63,Female,78,34,17
827d8c24-3da9-4442-932f-e74a50bc28b2,63,Male,102,19,17
38df72c1-7433-4e50-82a6-068dd51de1ab,71,Male,84,27,17
f5e7faa5-fcde-4262-a376-a2bee2270017,71,Male,109,31,17
694254fa-5c10-4217-9f73-9e7c14ef9dde,80,Male,80,35,17
45d89db2-bb7d-47cc-833e-4b05c2eac93d,76,Male,103,27,17
1a79cb43-792d-4886-9aea-3b480deaabd6,28,Female,127,34,17
f037dce0-9066-4a49-9e41-0d78893fd749,79,Male,102,50,17
5f198475-4f9b-4b4c-b27e-f7feb078c187,79,Male,105,48,17
c4cb3bea-5f04-4ef7-b744-ba396e675fbe,79,Female,100,18,17
a15fac92-ec6e-4ef0-9b42-061117145e10,65,Male,130,37,17
9b4b2776-43c5-4bb8-b041-79aee27f9d3a,45,Female,98,33,17
61d354bd-96df-400d-90c8-5136cdda997c,81,Female,110,38,17
651419a0-a288-4ba1-8a0c-55c53621fdfb,78,Female,99,19,17
dd29b83e-9e9f-4bd4-aace-d3e388e6307d,48,Male,86,29,17
c30f923e-abe5-4fba-a61a-198d0bd41064,43,Female,92,25,17
d9c24d2f-130e-4887-81a4-7d6a3b514b4a,81,Female,118,39,17
2aa246b4-5378-45c1-93a0-6dfecfdc6c85,81,Male,95,41,17
7b128ae0-008f-4373-b2fd-44ca65f10527,48,Female,98,35,17
7d1e0d9e-6a86-491a-8821-a22655696171,84,Male,87,34,17
3de0d33a-9ce8-40ea-a202-2c2a10240f1e,45,Female,104,47,17
120b878b-8315-4b51-bb0b-456d894bc0a5,50,Male,75,29,17
8dbb85a2-d054-45b9-9fae-c128b2ce1f04,84,Female,80,25,17
1515f894-cd2c-4e68-b489-6f27f040c0c9,70,Female,90,25,17
ff2d703b-80be-4999-9091-84024f3a53aa,49,Female,103,32,17
b1a1d4e0-c677-4615-954a-6d37c3f8af95,64,Male,87,27,17
faaa57b8-259a-4a86-9500-d9ece440603f,76,Female,100,30,17
c5606dbe-390c-4784-8d86-c3418df4c9a4,72,Male,80,35,17
9fe2b294-4084-4b4f-b39f-14e5e3057489,62,Female,124,41,17
ad545811-08fe-44d2-9e94-a9691f0e9ba7,31,Female,98,41,17
d5b9ba7c-086b-49f8-91c9-0a9d02c57287,65,Male,94,27,17
403a207a-df69-4496-a840-a38f081d0d87,23,Female,92,38,17
7c972bc6-1804-4496-98a6-95e368b546e2,88,Male,94,40,17
8b233cb1-3ed3-4534-9ffd-bee85749f170,67,Female,104,53,17
0572897f-b8eb-4fe2-a410-c249a5398b9b,62,Female,97,27,17
664d285e-c475-493f-a429-63c0799bd7b8,39,Female,98,43,17
afcd84e5-0524-4ec4-9a8d-31ff27efe4ac,80,Female,104,37,17
9970e628-1cc4-431d-bcbc-455a254d8a39,20,Female,82,29,17
68f3b77f-0539-4723-a748-c597a2c474de,32,Male,101,41,17
934fa856-2d1d-4b2a-a7e3-cac0438c936e,78,Male,102,38,17
765cd79d-af03-4b15-bbb5-6237c064acb9,88,Female,89,33,17
04895ca1-b834-4888-9ca7-c528daca4a1b,86,Male,100,35,17
acd44af4-82ad-4e39-b68d-c3f703460078,88,Male,85,30,17
cb7b4e44-f352-45b8-9a34-91e32d5e347e,58,Male,122,41,17
288fe638-02d0-49ed-9c54-f7442dd28ab6,58,Female,99,34,17
f1cfbd88-eb53-42d8-bf73-081c8dc3546c,31,Female,98,26,17
1e362db1-826f-4d5e-a6b8-027e8205e531,38,Male,102,37,17
7e8a113d-6681-4e8e-a339-4762de2bdd35,87,Female,101,50,17
f546cf08-7f10-4224-98e5-e7021e88eb88,81,Male,90,36,17
cb0c09ae-b701-41d7-96f7-78eeaa2e9fe9,36,Male,84,29,17
6281e95b-c194-45b3-b8c7-5e06b2a5c2db,25,Male,104,49,17
7cdf80df-34be-4968-bc8f-1932ede1c803,24,Female,98,19,17
3a6c2979-7a9e-4f7a-9055-16ff2ed3567a,28,Female,106,28,17
db9f9fca-8c77-4246-b278-a6f6b409bdb2,48,Female,99,29,17
cbf84061-2165-421a-93c0-ee9272884bff,85,Female,108,50,17
336f47c0-a3c3-4212-9859-ba5a5e8ed673,73,Female,99,19,17
1c5b340b-e1e0-428d-ae97-1ce377fbc4ce,65,Male,104,35,17
9d06db78-265e-443b-92d7-957bf86ae277,52,Male,102,40,17
6bd7ef8f-fab0-4964-9419-7e1bdd918cba,24,Male,98,40,17
75c439b1-ba03-4c50-9fce-7e1c429810cb,83,Male,106,43,17
a2f18835-2e25-4089-81ba-c73fec497900,59,Female,89,28,17
baab0004-4e8e-4b8e-957c-90a9ec602b23,62,Female,112,38,17
cd033cab-cc7c-496e-b394-6c3cb3ddf045,66,Male,98,26,17
