Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
9e5e3cf5-07c0-435d-b0f3-fbe03cf91807,64,Female,120,20,37
35ec8343-eb43-4faa-af75-7a731381d1ee,37,Female,133,22,37
333c0b32-e155-4d2a-abc5-041ec4d25a9c,22,Female,138,20,37
c17d862a-d452-483e-98db-abebf2a59c4d,32,Female,119,21,37
746683ed-cdeb-427b-89ad-5c61f76e5b44,27,Female,125,17,37
1508894c-0fec-448d-b4fd-42995713fc5f,19,Female,130,21,37
cf64f0fe-6060-440a-9cd4-40379bbceda4,77,Female,140,22,37
ed492f68-039c-405e-a34e-5202719c2a40,73,Female,125,15,37
e150c0aa-997d-4e8b-ae35-d0b78549bc19,67,Male,122,19,37
44faad8a-2306-4ee4-991c-c9c516a4dbb1,75,Male,129,21,37
f3f9a1a3-7712-4c6d-b7b7-c0cc1bade333,74,Male,134,26,37
aba6b872-cb25-41ef-8c5d-8b068abd69fd,46,Female,129,22,37
be468f94-0bc7-42c2-b3dd-c2e876ab1107,83,Female,119,21,37
29536ca7-7c17-49dc-a34c-d16815f7908d,78,Male,133,19,37
5102b61c-8e3b-45ec-8c32-58f5a63b8c04,73,Female,118,23,37
cda57457-3a76-476f-8b30-1f0c6016c6ba,53,Female,137,21,37
bfc9f33e-4e97-4b10-91bb-62ccb595f048,35,Male,131,27,37
8973d450-ab41-447e-9dcf-bac97889d06f,21,Male,125,19,37
71fcae75-4f45-4eb5-9ac9-3715e931598f,74,Male,137,14,37
4e4f6dd9-1303-4256-a91b-c45349b4dc53,44,Male,129,16,37
2b8063c5-b7cd-4056-b570-0ae9d55dfc80,89,Female,131,23,37
0d71f159-c030-4ecb-84b2-efd4920f1b64,59,Male,137,23,37
0a1b408a-d081-4090-b35c-c5636f3a46be,32,Female,138,21,37
17bb035a-7259-4160-b4be-45d4d40d2cbb,21,Female,117,22,37
1b7996c1-cb8f-4899-970a-fd458511177b,25,Male,136,18,37
e22797ef-4c68-485d-a144-baedf7420398,74,Female,135,13,37
4a4d11b8-2ba0-4c83-8ce0-57bc72ca2659,84,Female,139,19,37
d5f1d840-7361-405d-9662-4f79a816c875,84,Male,135,17,37
8a0feb86-e228-4475-ad5d-1f912f990957,63,Female,127,20,37
cc213db3-af72-4e79-a970-0c5096655d43,52,Female,131,21,37
4b8a0c19-2825-4461-9731-baa17b47bc03,42,Female,117,19,37
0ec36cae-baef-43c2-b2c2-cb59ee09ae57,76,Female,120,21,37
c67b9659-905a-49dc-bbb2-873fba5bad08,18,Male,118,20,37
1dba76f3-6268-431e-b9eb-79b1dd03d168,35,Female,135,20,37
58632e7f-58a3-4b22-aafe-1698d616c4a1,43,Male,140,19,37
e45cfebb-c0ff-4f99-9f7b-d9ad64867d7d,68,Male,134,22,37
087cc663-1e7a-4f94-9dcb-e27489eada64,31,Female,122,18,37
2f86a36b-b7b2-47bc-943f-75d51b0dc945,29,Male,128,24,37
dbf1504a-02bd-4d11-8e3a-59c12656ac05,21,Male,137,24,37
b8cb0d5e-77c7-4262-b2e2-42297422d94c,27,Female,119,20,37
10faae24-d3c8-408a-99bd-1e4f2f1465e3,38,Female,119,19,37
a7383ce7-3591-4c39-89a1-e08903aab145,45,Male,129,15,37
16fc8b03-5f1c-457a-be7c-d229722fd62a,36,Male,121,16,37
46ddc781-c902-4afe-b7c1-597b22e98ba0,55,Male,130,24,37
0b22d1b0-a5ac-475e-b06c-04e4e716e50d,72,Male,140,19,37
513e00b6-fff5-4383-b82b-55aebedcfb7c,65,Female,117,20,37
8f51f32c-7c0b-40f5-b4c5-df22c81290ca,90,Female,139,15,37
06c7b268-8656-47c6-af00-2ad82f4f3035,30,Female,126,16,37
58d6d30e-eaee-4502-9990-0a339ad1792d,26,Female,126,17,37
