Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
dc35a079-c3db-44f4-8612-d0af9daea414,64,Female,33,81,64
9afc5697-6b05-44ce-b69c-a9c72a475173,58,Female,29,83,64
d0eeb412-7c8b-4618-be53-40d44cc2529d,29,Male,30,79,64
cce518dc-b921-4ce2-adf6-d0bff096c507,34,Female,30,78,64
7357c4b2-24af-4cea-8b99-e3541eaab65d,30,Male,28,79,64
a5b1cf9c-715f-4c16-9d79-3e01d0c39114,90,Male,30,81,64
c048b835-6f77-465e-9442-1d78d39a6a6e,52,Female,38,77,64
7ca54b50-6163-473b-861c-b1f97a7a4a7d,36,Female,32,73,64
5e2efc89-a808-4005-b533-b6d7d247a297,61,Male,35,77,64
a59ca7b2-da33-4da2-8a57-2c42eeeb8fb7,61,Female,29,82,64
24cd0014-5d32-450f-9cf2-765a1b3f0667,36,Male,35,78,64
1be85e5a-9dff-4747-af8e-a690afca5dbb,30,Male,34,78,64
8f38ca44-ee3b-47e3-8ca5-dad47d85ad63,42,Male,27,80,64
0f57d13e-c9a2-4342-b586-966b4fa653cc,88,Male,29,84,64
a50eff78-96af-429c-9715-ed7d8ca90e94,41,Female,35,79,64
e04c1fe1-d82a-4125-9307-4c1922aa2759,39,Female,27,80,64
e1183352-f0b5-40f1-9a68-25a84e17800e,77,Male,32,76,64
d5f21e7e-c9eb-4ec9-836d-36f29bfdba6a,49,Female,34,77,64
ceba2360-9905-4fe4-b093-f88a653d5ae1,63,Male,31,75,64
064d4672-8762-49ee-b21f-8e5bbc73566c,50,Female,34,76,64
0d0b4e9f-76c2-4d85-bbf4-48c3a490491f,62,Female,29,77,64
4349a405-9d8b-48d1-be77-cf390b66f2b6,42,Female,31,82,64
e66b920e-d127-48df-9563-ee4b22dd1570,67,Male,31,78,64
92895176-2cf2-4ee6-8060-8b58f1f67974,38,Female,34,75,64
d7cb3d60-d5e1-48c2-a9cf-a27eb44ce696,58,Male,32,79,64
7c2583dc-72ea-4b4e-bd57-6209c7b47e6d,19,Female,33,76,64
e8d506ca-c316-4205-af19-84f99ee50ca7,61,Male,33,79,64
3b6ba990-f9a0-4d34-9ae7-af452e4ce966,56,Female,34,84,64
892e5336-45b5-4613-996c-298c05dbc594,42,Male,32,75,64
cac2e651-df18-4049-bfea-d52ce71657be,29,Male,32,76,64
000c39f7-e7fd-4152-964c-3df69159d5c1,72,Female,30,78,64
8f7b2463-1e8a-4da3-8100-887446c99d7c,52,Female,29,76,64
0f2e415e-330d-43b3-a5ba-f35857883cf0,75,Female,31,77,64
4722fc6b-f276-4a7d-82b2-79294fdb8371,41,Female,26,79,64
1e7399fe-ae20-4212-92e2-8f44ebcbfe59,65,Male,35,76,64
f410c7b7-86a2-4327-9cae-6a4e638e9f71,68,Male,28,78,64
2421b03d-2a95-4273-bdd6-4e1692494bc1,19,Male,34,74,64
9cb63a29-a762-4f68-87a2-3f1f6abd195d,21,Male,35,78,64
872c74c1-7e60-425a-adbb-a54e53f520d6,25,Female,28,81,64
055f865c-7a22-4104-8637-553eeaf6a168,25,Male,35,77,64
e44756a0-f9b6-42ce-8cdd-f21b3c479826,28,Male,31,74,64
ca8800d0-573f-4bf1-a7e3-4ff834020256,63,Male,32,80,64
b2c6289b-78d8-4821-8dae-9f162d7f6545,24,Male,32,78,64
66320b12-3f8b-43d6-bd22-3d89d15a7e18,28,Female,29,81,64
cdef49e5-b583-4c59-8a23-77f05d31f37e,42,Male,34,76,64
38e3dcbd-6282-4e44-b2d4-69aceec87f35,25,Male,35,80,64
a95a2082-9ff4-4a40-8793-e54cc6746dd9,58,Male,30,75,64
49e791e5-8c94-4533-bb20-1c3ed42c01e7,58,Male,30,82,64
f0c2fba1-b85a-4df9-a2bb-9f14dfdb06b8,59,Female,27,79,64
374522af-c2e6-458a-bcbf-afd2671d9a25,69,Male,33,75,64
2998069f-b81e-4042-9101-3fd95d7b2ddb,28,Female,31,74,64
52659e50-d434-4710-85d9-0cef2f36fde3,69,Male,28,77,64
6e8a2409-95b8-4970-b5a5-cc2867159efd,21,Male,36,79,64
d2e1d37e-abba-43ef-9d55-9247d485ad81,43,Male,32,73,64
95ad20fa-2ec6-4410-aaaf-e9af7ca9bcca,40,Female,30,78,64
8a2116e9-3463-432e-8f09-4e0c3c228520,76,Male,37,76,64
4d28ed65-5120-4914-8284-758c8309be1e,25,Male,26,78,64
7208c821-4599-460b-9e3e-92af7172dc8c,52,Female,38,78,64
039277dc-54c7-4f15-8206-a71656afc1b6,78,Male,27,79,64
ad305e7e-1d94-45cd-839b-865cefd3f4c0,26,Male,32,75,64
f0f8991f-82e2-4866-83cc-fde0051dc5f7,46,Female,33,84,64
60ae7e7d-4be6-4d39-8bb8-eba4b4a9be3c,22,Female,30,78,64
cc49ee1b-3aa3-4c02-b152-234fdd66997a,73,Male,25,78,64
4c51a2aa-e501-44f6-b640-f68ba90dd728,47,Female,33,80,64
5ddb35af-abd5-4fca-8ccc-f0d24effb936,58,Male,34,78,64
341cf60e-8b60-446b-abd3-bfdcc77d1d1f,50,Male,32,79,64
a4ba755b-65e2-4436-b5bb-a0a89bd3f156,63,Female,30,81,64
c0d1ab04-b4bd-4462-af80-36dda86cdf94,48,Female,36,77,64
c30c4990-c56f-4076-b153-06ecec36ea56,80,Female,33,80,64
c6dea07f-2a46-44ea-9f3b-d4a794d5b7af,86,Male,29,79,64
c70ad9a5-3a6a-4e5e-b6eb-fa0519780b30,69,Male,35,74,64
c61f2429-61a4-4281-8502-204597c3620b,64,Male,38,78,64
90dbdc50-e8c1-429f-8fc2-92d02c8b2ce9,89,Female,27,83,64
cbb2f894-4229-4e56-acfd-3ecc97ebf581,80,Male,37,77,64
5339f2b9-5130-42b2-ab1c-59041472771c,73,Female,32,84,64
9d229094-3270-4459-878d-5f56856c1c5d,89,Female,31,81,64
e2155798-1943-4214-b170-b1c9e2069919,49,Male,32,74,64
0f9805ed-6289-4158-b9dc-8ad93bc74de0,79,Female,33,84,64
5303d578-d14e-4604-8601-7fa8ab26c64d,68,Female,31,76,64
9b49156a-5932-456c-8ab5-0602077c6355,42,Female,34,77,64
9f8107bc-b23b-4fa2-94ef-0ef754283bbc,88,Male,25,80,64
ee787db4-6312-4e93-ad8b-bf7a95761604,44,Female,30,77,64
0803ba58-e67c-48f1-995d-f0a7f4d83319,70,Female,30,84,64
1d8b1082-0b3e-4d46-84d8-20474142d609,83,Male,29,74,64
f1036e10-326e-4a5c-afb9-d26c5dabbb61,31,Male,33,73,64
d33fa7b7-6fda-4c64-b6e3-ed4d7b368409,67,Male,27,81,64
33471a47-8ad6-453b-aae5-af2d085633b5,59,Male,26,81,64
5ca84982-f91d-4bd0-9745-1140a702c528,19,Female,30,80,64
53ad6e4c-ccfa-4977-bbe3-55b5c0ae80f3,87,Male,34,83,64
d4135f95-b7ea-40ae-90d6-d5e5b25f0f87,25,Male,35,78,64
44a85e65-1eb2-4e94-acc4-8a9c46d078dd,70,Male,31,83,64
1f22713f-1c8d-4cf9-b956-822e9cf9cc90,79,Male,29,78,64
880c3b95-7971-45ea-a476-e29e393536d5,81,Female,33,83,64
ec5d5877-5f07-4d86-b626-c9f90c32bdd8,82,Female,27,78,64
6cd7e30f-1225-491e-80d8-ed2fbfc0acaf,27,Female,29,77,64
bddc2fb5-c54a-404b-81b2-50cc5b775b75,22,Male,34,82,64
ad2d4261-5ef5-4762-a60a-3b3794ff7321,47,Female,35,77,64
4a8baba5-eaa2-435e-b755-890894f8a5a9,69,Male,32,76,64
3d363981-10b6-4e40-943d-5699af881e65,72,Female,33,84,64
