Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
d410ea53-6661-42a9-ad3a-f554b05fd2a7,30,Male,151,89,0
7d14cebc-4aed-430e-ae8a-6415fde6e4e6,39,Female,146,81,0
f4021ca8-b350-4d8b-9293-b2cf386bc0cd,61,Male,167,93,0
d41eea9a-569d-42fb-94b1-d4551204c936,21,Male,172,80,0
90f1ac1f-07e1-4817-bfde-7e5f23f3e17e,38,Female,182,68,0
edba12eb-e908-42c4-81c7-b6770912c7fd,29,Male,146,82,0
2a5cdb1a-3f0a-4b5a-a33d-d0d81f7661a9,46,Female,181,64,0
08d38acb-157f-450d-962a-0bf7fa70819a,71,Male,190,75,0
16226691-d6ba-4b9e-b192-e96299023f4e,50,Male,141,83,0
cfe84106-02eb-4f9f-b161-789528948f7a,83,Male,151,88,0
644db267-9082-4c42-b02d-fad5bf30d735,35,Female,183,68,0
2f971837-3a6e-4928-8a41-d0d8b4b87af8,88,Female,173,69,0
a2c7ef2d-cecc-4a3f-b2ac-6ebf6595ad62,86,Male,175,71,0
da000695-9784-4a92-af48-5d689ee890e9,18,Male,179,90,0
1b8ce4c9-6432-40c5-8ced-0e788b54d930,56,Male,166,89,0
bd644298-e43d-475f-98f6-67b03dc136a4,85,Female,173,84,0
1adee7ee-0f65-483f-959e-0a719b870400,41,Female,145,78,0
470474a7-c418-46a8-a984-43abeb281407,22,Male,195,76,0
d8ff5f28-7490-403c-8a40-469ce1c738e9,41,Female,183,79,0
970e0af1-cc43-4103-9663-053816a63740,64,Male,173,84,0
1364c4aa-7a2a-41c4-a3ac-0cdaf54c2501,64,Male,171,72,0
2bdcd68b-f1db-4f53-895a-297b3fec0d28,29,Male,149,82,0
49374728-9fb7-4f33-8cee-0cb83eb2c8f5,23,Female,175,85,0
34e84fbd-bc66-4a42-b41f-6698d3d8b095,19,Female,169,95,0
2270ca39-aab0-46b3-aa7f-117e931404d3,52,Male,152,91,0
35b87d46-cb29-4eb6-a0b5-fc17ec631fdd,64,Female,177,68,0
9001d15f-7ec9-4ca4-ab4e-5005526c90f3,81,Male,197,74,0
c5e1f96e-0d90-4ed2-954e-ace917275673,20,Male,190,69,0
b2d3e4f7-bc9b-4aa1-acb6-c775ddb37697,25,Male,171,70,0
a5ad4f09-3d73-4f6a-8613-7bc910a2b09c,31,Male,145,81,0
60a3ee00-4efe-4278-9940-d8b9d252cc40,28,Male,145,88,0
45622381-d950-4646-a0f7-842cc10bc0e8,35,Female,196,71,0
527efc80-457d-4deb-a283-88bb9cfe7bec,33,Female,183,84,0
c296cdc8-4444-4a08-b6ff-9126a7284cc3,63,Male,171,73,0
1143b9c9-a3b2-48af-982e-b151314a8d34,38,Female,184,71,0
c6379002-35e1-4aee-8685-235b5327e76e,31,Female,144,81,0
fa7ea57e-76ea-4cc3-a633-b7a66f3b7ade,69,Male,193,71,0
f0708652-3dca-4b5a-86ba-c62e0f76fd1e,82,Female,195,74,0
cb4927bb-614b-47ef-b8f1-51d6dc375d89,21,Female,146,85,0
fb5fe281-ca63-4020-8980-3adbe75d84b9,82,Male,168,92,0
f057ac57-d24a-4a16-aaea-46eecf37fac4,37,Female,180,88,0
de51b33b-9c36-4172-ba4c-0340036a8aae,79,Male,152,95,0
65c35dbe-dda3-4dbb-a1b4-a3c37b5da1d7,80,Female,137,85,0
2a570f1e-468f-4a39-88b1-73258edd6ab9,83,Male,181,80,0
96d2144f-8ab1-427d-9280-e775ed91affa,31,Female,197,72,0
4e3db335-9f2d-429b-b6c1-f7072cfe4a99,71,Female,148,83,0
14785924-9642-4404-b63e-527753e3af4d,46,Female,187,81,0
911df345-10a0-4c3b-9f41-1da98010538d,65,Female,183,82,0
2d07c0ba-4c28-44fd-bef2-36970a896beb,50,Male,165,73,0
7f547a3d-721e-4c4a-9d50-827be608e546,66,Female,181,79,0
624dae60-8690-4490-80a4-bab02819c453,87,Male,144,83,0
a2180229-cf3d-4f0a-9dfe-026ea26b7407,55,Male,169,82,0
48f388e9-8e3e-48e5-b473-773531001b05,59,Female,169,89,0
3cd6949b-d080-4591-8f26-f3d54769be1e,34,Male,179,93,0
a2bb5f0d-5df6-472c-9d03-8acc1b4b6dce,47,Male,185,68,0
6fcee766-95c7-47b7-9f6a-ca0a4767eba9,64,Female,144,85,0
db2cf5ce-8beb-4ee6-b3ae-bc00b94a6a66,27,Female,167,65,0
1dca0459-7fd7-466d-abe8-a87a1ab07d99,65,Female,180,67,0
8d35adbe-4a84-4bbf-96c5-f5816617e8ca,40,Female,179,65,0
16a4a3bc-a5fb-42a0-8755-642314421bdd,44,Male,174,91,0
916ce23c-a176-4773-afde-37aa9fb54ce5,37,Female,175,73,0
1bd7ff3e-1a68-41ec-8e66-338904bfd864,39,Male,163,89,0
6114f765-a939-406e-a95e-e57ccb3c3a0c,89,Male,178,62,0
c9849dbf-bfd4-4daf-a174-52e4091ef0ea,26,Male,142,84,0
034efaa3-0a01-47a6-b07a-5ce8405a6c5b,39,Male,169,91,0
f193faa3-4591-4bb9-bc91-71d4d5ade367,83,Male,152,78,0
f8fe4769-8ffa-4898-a6d6-2ee42f6820cb,73,Female,178,75,0
b525575c-7e32-4203-86cb-c87551491a27,54,Male,172,85,0
3bc577a7-b9ac-4940-9481-1c3b92a8500d,78,Male,136,86,0
11c67857-4319-4e86-887b-40a801409501,39,Male,197,78,0
e43c03b7-dfc8-4f87-8dc7-21abab1dcff0,41,Male,192,68,0
31fca8f9-463c-4ad8-b2b0-a9cc0d2b1957,20,Female,148,90,0
72bf704a-0349-42f3-89a7-bd27e946f857,70,Male,142,82,0
531f40d2-9af2-4c8a-844b-3f5b93b176e5,41,Male,160,90,0
683bc491-73a2-462e-b502-95fe873dc7a9,31,Male,170,86,0
a2cece43-e14c-4731-b863-6ef0ef6bcc88,38,Male,150,77,0
6445069d-eced-41f2-b56c-e51735833ef3,90,Female,154,94,0
33579f99-a0ca-41de-8a2d-4840e02241a0,64,Male,181,82,0
31ba44ac-c573-4b76-83c2-ab0fbddd0d24,40,Male,173,68,0
88be2d29-8bd3-4f00-b856-e889dfb342f2,20,Female,149,82,0
821c661e-a0fb-4104-a45a-299905205623,71,Female,154,91,0
48b9c775-373a-4150-b5bc-87b3a2af3534,41,Female,173,73,0
1500c10b-fb53-44dd-80f8-640e20282687,19,Female,175,66,0
e479aa63-ad8d-46ad-b91f-1c94c06f2d80,77,Male,165,73,0
7a84b56f-2659-4646-b659-ee526cc3e04c,90,Male,180,65,0
e775e59a-1b2d-4c6f-aa35-0c15ea1ee931,67,Female,185,68,0
f4a2e7ce-e86a-48e7-96e1-af08006d3038,50,Male,155,93,0
edb4edb8-b0c7-43a8-8e20-fc9cd049678f,41,Male,154,92,0
6029ba07-2872-4773-bf26-0ab8dc6321d2,57,Female,173,64,0
2c7f8b8f-112a-46ff-b962-436a02679dd4,23,Female,185,68,0
fd734682-826c-4cfe-9e8b-59bc21e1e3ce,37,Female,171,84,0
721a2545-e19b-4d03-bdcf-d0fd97c35787,25,Male,179,93,0
4435e9f3-533d-4d53-859a-4ed05a13df61,75,Female,152,78,0
f17a55ed-0c45-44af-bd8c-66c2e08c3378,43,Male,187,76,0
1da14839-f471-4e80-899f-c17d9160fb53,18,Female,169,70,0
3cfbdbc6-4bd3-46d9-ae9c-9a0ec779a7e1,27,Male,169,64,0
30fae8a3-bf0d-481f-8126-42e9f9bc5eac,81,Male,146,90,0
714a20f8-fb5a-4c21-9b8d-2202783e168d,69,Female,152,75,0
36e5e1db-fa30-4edc-b86a-85eb39627c12,37,Male,162,92,0
cf0e0d24-0e63-4767-bed9-5e07114963de,38,Female,148,87,0
c3d3b95d-14f5-4abd-b413-a809f0657a9a,51,Male,184,78,0
cc64a2d1-d30c-4694-84cb-5e26f3dbbbf0,73,Male,176,68,0
c1961005-6d0a-4553-b192-b55351f598db,63,Male,178,70,0
d7579ea4-adca-439c-a969-6a2f4157211f,49,Female,174,92,0
26404957-2bb7-41e8-a21f-4d5e787e2427,58,Female,155,96,0
01f83618-9a08-4da9-a902-898702f97561,38,Male,193,71,0
342b7328-689e-4aeb-88ab-8fbed6f685c7,37,Male,193,74,0
5ecf2948-10df-45d9-852f-4bb7be23ecb5,34,Female,198,73,0
75bc15cb-040f-455d-888c-0b35c7084aeb,82,Male,166,81,0
c1b9f543-3944-463d-9116-1fcfa30ab45a,36,Female,159,92,0
08a4f7bc-47e0-451c-a8b3-7e4bf5d009d6,36,Female,169,94,0
f2a300cd-a5cd-4e05-a391-c892fee9bd26,88,Male,171,83,0
12a9d783-db31-48ec-83bd-f54dbe17aeaa,44,Male,150,87,0
291c3fbd-45f1-4f34-98c5-12d352a5728f,60,Female,174,64,0
10b5823d-7a07-4956-b9b5-3e8af0256d89,24,Male,150,90,0
52a4759a-93a6-49bb-85bf-43751ba450ee,46,Male,148,90,0
4ab244c6-d795-40b7-b7cf-a309670535cc,47,Male,172,86,0
a62e4302-9058-4b81-bf4b-7810caa33684,79,Female,180,93,0
0cf679af-6007-4b42-8ab5-100cdc56fe07,42,Female,192,69,0
83fdbd13-40d3-446f-9081-84c51760b089,77,Male,196,71,0
1c100687-42b4-4741-ae35-e52c1e0a7362,32,Female,178,76,0
bf4bf769-4e9e-47db-b699-8d7210d94017,22,Female,193,73,0
6971d452-fceb-4a8b-b116-6110ba1f4eed,84,Male,168,69,0
79bc41f1-832f-432f-b1e1-997f3afa8a77,89,Female,147,85,0
fe9962e1-45bd-4743-b95b-34134e2c3a6c,22,Female,173,90,0
a3f3dd35-92e2-4bfa-b43c-8baae9fdda16,71,Female,152,93,0
8925d097-a288-4a4c-ba75-5e80f5b9fcd4,56,Male,178,90,0
ef07ec94-2bcc-4d28-b98b-544321efeee6,38,Male,146,76,0
a1e65736-0a5d-40ec-a791-e7dd0a734cfe,30,Male,179,74,0
80f66953-cf2c-4b94-9764-d65f84a187c2,29,Female,191,73,0
df5a7589-2918-4912-92b8-5f1db6d955fc,35,Female,167,95,0
821b7996-6619-49d9-8ecd-0fc81351670f,43,Female,151,87,0
a785996f-7cd8-40ce-a69a-2bf934f2e6ad,61,Female,149,92,0
5a6beee5-21c6-4b7d-8a3a-a94566d10ff3,86,Male,158,92,0
6ffb4c40-5db4-4b98-af05-6348942a2f10,48,Male,138,85,0
c14dacb2-3118-4327-a976-f73e08cbab36,42,Female,179,63,0
c95f13ab-a024-4e4c-91f3-d0770eb397e1,58,Male,141,84,0
61d75b50-5716-4c64-b419-561c8f175c2c,32,Female,197,74,0
f9b02e2b-9c23-4168-9e57-66502d314f4a,27,Female,178,90,0
