Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
4be5f5b0-83f6-4bd2-9056-18a8d5414066,63,Female,89,80,42
15ce7dc4-22bf-40cc-b575-9ec4fbe27dd9,51,Female,88,84,42
5e562023-f971-41bf-a7e3-a82bf894155b,32,Female,84,77,42
031f8120-8356-4b4f-9b99-7b70a0e79817,79,Male,80,83,42
c1026f2f-c4a3-4914-8f48-9227d02606e2,40,Male,80,79,42
5f0396c2-0316-4b53-8748-149ff0b84b95,55,Female,84,85,42
30a7f47c-ceef-4daa-b8e1-a72e8c48c8fb,83,Male,75,82,42
2cd9fe24-bed8-40d1-8a1c-8f1c8e30df7b,43,Female,86,81,42
1c39d446-2dbc-45ae-bd04-11cf34089515,49,Female,82,85,42
95796b7a-8211-44a7-8156-66e1af359b79,38,Male,77,80,42
02a83cff-acb2-4966-88f7-a862fc4b48d0,87,Male,75,83,42
bd39c2c8-86f9-42a9-9baa-b1fa41602875,90,Male,85,83,42
9838cbca-0019-4864-a498-4a39c5d15f7f,74,Female,78,81,42
fc3e48b0-95ad-4aa2-ac89-25e3a7cb20d9,18,Female,88,82,42
741ab5eb-d5e5-485c-a29b-5cd25d1269ca,39,Male,83,77,42
70296d7c-1003-45f5-963e-a41cd483ebfe,22,Female,81,81,42
a38ec5c7-d6d4-470b-8f6b-b2c6d54444d9,19,Male,85,83,42
453e53a4-287a-431e-af5d-df6151be4ccb,56,Female,88,83,42
9c3d83b5-6ee7-43ac-804c-61139dc551f6,25,Male,86,84,42
ac27a725-44e7-490e-91f4-2442dc50f130,71,Female,78,84,42
201138ed-6bef-4de5-865e-8627ea06b4f2,34,Male,82,85,42
fa370915-a816-4a0a-869e-8f0fab2823d3,83,Female,80,77,42
37d14e7a-41cd-4888-8b8b-66e33608633c,19,Male,88,85,42
06018158-48e4-4201-ad8f-b472efc3ea76,49,Male,77,80,42
dfb46ade-3f4e-49b8-9735-a19c161eb958,72,Female,91,85,42
d91cf7f8-aac1-4059-8a99-3a23176967fd,77,Male,78,82,42
3a9ffbc5-cb68-41bb-9925-986bc24e4846,83,Male,88,80,42
067819af-1701-4d49-b8d8-2761d321d1df,32,Male,78,83,42
91f55a4a-d832-4910-86db-0ebf8d5a6c10,52,Male,70,81,42
33b7db56-2d41-4abb-b438-1341d72defb6,48,Female,74,83,42
2643bb35-7030-41ec-a885-a91fb3597001,47,Male,91,83,42
315a093b-a71b-4dfa-8e9a-cbe77889b9b7,77,Male,77,80,42
2c6822ca-448d-412d-8ae3-0e3c1d7d6219,64,Female,73,82,42
bf7fd5a4-d60a-4672-9372-9b23ce508c2b,45,Female,72,84,42
b4b66867-7722-4004-ba3a-b227c75285c0,69,Female,80,82,42
10fa7a60-78e7-46b0-8ae5-be9468b025b9,79,Female,82,87,42
2ec13d4e-1c39-4837-8764-71392245af5a,67,Male,71,84,42
f58a8501-85b2-434a-ac00-91fbd94cd3ee,56,Female,71,81,42
85cfcee8-3a40-41e5-a322-0dde226c2f60,39,Male,91,84,42
fc833cbe-f923-4c71-8042-d01e1356875c,44,Male,77,78,42
e63ecaaa-efff-432d-8e9f-28280c31d7e5,60,Female,77,82,42
7fb19034-036f-4416-b6db-99798c8e10bc,50,Female,79,81,42
4ae99350-6f93-43bb-9d44-fc3df634505d,21,Female,88,81,42
a585e4bf-2f0c-459b-98e7-8c566d477adc,80,Female,80,81,42
a573b956-7dcf-4e82-bdfb-b27f5530da9b,43,Female,77,81,42
250830b4-3c61-41f4-ab91-d02959408209,32,Female,77,81,42
6ad677ca-81d3-4016-9cfd-bf9c9cdddfc0,83,Male,78,84,42
