Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
7e211337-e92f-4140-8231-5c9ac7a2aa12,42,Male,158,40,12
65348b4f-9170-4edc-b035-cc484416face,19,Female,192,57,12
896aef6f-4dc1-4b4a-8805-68ced6971458,73,Female,171,55,12
0a9ca7d8-91f4-4189-a959-e8d5fde13881,48,Female,171,54,12
e426ab28-977d-4660-95ab-2b387d478cc0,83,Female,174,53,12
83c5dafc-dd2f-4622-9748-23aefb000a38,84,Male,188,44,12
a04d4663-eb9d-4fae-bab1-2549c7e02be9,88,Female,168,51,12
2b971aba-879b-431a-8c60-df636ad45731,74,Male,191,65,12
5f64caae-cb02-41a9-a648-273e0ed6d7fd,88,Male,189,50,12
7b60bfe9-99d7-4355-94fc-0a424055eb05,65,Female,151,44,12
84140ddb-54f1-4b31-b51d-4aecb10b7ac7,83,Male,166,52,12
54078f11-3d3b-4968-9454-50e676d473c4,77,Male,157,57,12
493bf3e8-4f51-4842-823f-a2d668293c11,83,Female,194,55,12
31b0ef92-f4dc-4bfd-bb88-fc8ba17d15b3,82,Female,160,44,12
9d9766aa-f74f-40dc-8f57-8725faea0047,62,Male,186,61,12
e96f6f63-f71a-4f4c-8125-e53652a1b58d,76,Female,189,39,12
978f4588-019e-446a-90ad-5e8d166b0a73,45,Female,164,51,12
ae72e9c8-0e7c-487f-838c-6249adecaf9a,77,Female,170,55,12
a61dbcfd-b5ac-4490-a6c2-08ef6cd332c9,52,Female,174,55,12
bc2f737f-f1f2-4db9-ab4d-2097eafb1867,60,Male,178,54,12
2bb15076-9b3e-4f3f-b9dd-cf877c455218,18,Male,159,56,12
dd2af46f-e80e-4b0c-b5fe-a85b9e9ab3f7,58,Female,174,56,12
03b3e12b-23a1-4970-b138-307e6def23b1,69,Female,180,53,12
62eb7d37-667a-4a1f-8d21-40fe0cd81ec4,75,Female,185,47,12
c40fc1a0-cc0c-4b6e-b1e3-382988c47593,78,Male,150,44,12
b799551a-fe07-4c8e-b70a-d5df9d66ed81,72,Female,164,46,12
9e96cf1e-496e-4547-a981-2e485c00dd46,55,Male,159,50,12
9dfe042d-fe6b-4b74-8e5c-3d03433956d4,49,Female,190,53,12
cb0d250e-0355-437e-837e-55ddc6e47f67,69,Male,167,54,12
ff1e47cf-076f-4c16-8893-b160541703ad,57,Female,164,55,12
acd44010-74ef-4fbb-950e-bc92c59caed4,20,Female,184,40,12
25fc839e-3dae-4731-b68c-968c25fabd08,41,Female,175,52,12
1a1193f1-6244-45e5-9633-954980ab46da,61,Male,174,57,12
0f40a665-7975-41ad-89d1-4f7352dccfca,38,Male,156,41,12
4968c704-bb0b-401a-a63b-a16f36aed604,26,Female,155,57,12
c5dc7337-a6c4-45b4-a2a4-b60912d8be20,24,Male,199,65,12
ac37ebe5-c003-44b2-83d4-f76596986d38,52,Male,188,59,12
873d22c5-8cfc-4d79-a7cd-5acf68cbb501,34,Male,161,50,12
3e2bbad6-c766-4c20-a183-49621025d0eb,71,Male,194,63,12
15b576e2-b7d0-4f1d-8d18-734c2383dab4,61,Male,195,66,12
4340286f-6182-46ad-84e2-ebb118a3cf62,62,Male,181,48,12
2b3f121b-d6b9-4211-8c14-2a04a9f96086,39,Male,190,50,12
a6307da6-a752-4870-900e-35128acf878d,37,Male,196,55,12
e4b89bc2-a2ea-4742-919a-a7eec1a060cf,55,Male,181,58,12
2d5dd87a-f459-4f9d-950b-80adbfcaafdd,73,Female,190,63,12
ff552efd-fb47-492f-a2a8-dd12391f1e7e,64,Female,166,55,12
1e355919-55eb-4010-abda-313d5a6cbe6f,54,Female,185,38,12
54b18a0d-34d2-4a10-8d23-7f3322cf9041,35,Male,182,42,12
