Customer ID,Age,Gender,Annual Income,Spending Score,Cluster
d5e8bfcc-51e1-44b2-a59d-9174d10efb97,55,Male,77,86,91
d5a441cf-dc26-485b-a638-9711e3a15436,23,Female,74,98,91
5deb2d97-0e53-40d4-bd56-8439ff01eb84,84,Female,72,89,91
813d3971-3548-4c8c-9d72-dd7aa891ad04,62,Male,75,94,91
1e8cebba-6168-4c92-b3fb-33921c32eb53,28,Male,76,96,91
a0939b79-d9e9-4c5e-b003-ffb3ad86ca6e,30,Female,77,97,91
134357ab-1ce6-4185-833e-a86d120c2e7b,56,Female,73,89,91
2a74150b-f591-478c-81e9-f0b956fdfb04,20,Male,74,96,91
50bcecbd-1c2c-4c99-ae10-aa28d0930a71,88,Female,70,93,91
2b54d649-dd39-4d73-a312-8d5e58c4eb01,84,Male,79,89,91
743e751b-db43-4ca3-8423-c2180cbb524b,79,Male,79,92,91
c2d3d15a-7815-4e83-bebd-562e35e9952f,46,Female,78,88,91
44d2a563-51d0-4ab9-be85-bc4937ab06fb,35,Female,77,89,91
635ef891-c951-4782-be2b-4549c12c3ff3,64,Male,69,88,91
4c7ea3c4-f8ae-4d29-8363-47dd6e9b86ac,64,Female,72,97,91
0339a550-d218-451a-bf72-fb5b3dc7f4ce,64,Male,74,91,91
769fc3a3-2314-459b-bcd8-59a2f076b23d,71,Male,70,90,91
9ffc5644-b420-47ef-bf73-4e086996d2f4,89,Female,71,95,91
6653324a-1075-458a-a4ec-4425dd067609,54,Female,74,89,91
f520eb76-cc6e-4dc2-a19f-7d5a465f0198,86,Male,74,95,91
5ab91bd9-45ce-4cf3-987f-eb077a05dbec,51,Female,77,87,91
41867179-d651-4f58-a482-288e6b592c83,49,Female,71,92,91
97766415-c39e-4927-af9f-54fafae3dd5c,18,Female,75,95,91
1eb59be0-0a7b-46f5-9789-00e0eeff1353,24,Male,77,89,91
a335aa43-2095-44f4-8867-5bc94d4e2899,77,Male,76,94,91
52bef379-ca76-4d62-9718-e84f217e3623,23,Female,74,97,91
01065017-d0da-44c2-aaa0-f290f512262e,73,Female,72,89,91
86bdb59e-1905-4e65-b17f-1f33e73689f2,44,Male,75,92,91
f16d26bd-c2fd-4d3d-b692-4e1c5849de8a,85,Female,72,93,91
4a2abae9-74cd-4db2-b228-af444131a7f5,48,Male,72,88,91
b4ad2a0e-4d8e-46ee-a24b-7052d06f8f61,68,Male,76,87,91
1e8a9dfc-d468-4971-991e-bef1e2e098df,56,Male,68,89,91
8901ea49-2b59-41ca-9be9-fb3f3b1bbbaa,21,Female,72,92,91
70b73e4b-ed5c-4d44-89d0-6ba4aa0aec2e,27,Male,73,95,91
adba2de1-8f1c-4fb7-b891-610beb1a3f06,36,Male,70,89,91
c8fc6a12-f163-495e-b61b-deb8964adca9,75,Male,76,95,91
2338e405-3fd0-474e-8d74-4906b6b585ae,62,Female,71,89,91
45b59be6-ec16-4592-9df6-55b7291f942d,70,Male,74,93,91
113cd3fa-3aff-4659-ad56-4fa83cffe246,87,Male,83,90,91
b9118cb7-3f81-4195-821b-815fe4c6a6c8,21,Male,73,93,91
44337e9f-f92a-4d3b-9491-c60f8a4b2224,48,Male,77,94,91
823882e0-e97e-4454-9f20-c1de23411d42,24,Male,79,89,91
a2491fab-9763-428a-95c7-e67a2dd00855,84,Male,71,93,91
657b59fe-8dbc-49a7-9d4c-ca515870c05b,20,Female,75,90,91
166669c1-8630-4562-8ec3-e108a719f082,64,Female,80,92,91
827cd9a3-0dda-48f9-9a20-3f02ba3d30c1,21,Female,78,89,91
f124704b-b41f-4c60-81b2-6f0b31759a22,57,Male,76,93,91
5da51df6-8129-4484-a948-03a80b03a44a,73,Male,81,92,91
16eba816-3ada-490c-a6d2-0b6724717f65,61,Female,76,93,91
9bdaf2e5-94db-4916-ba62-d47c72a0779b,37,Male,75,89,91
863603a4-a6da-4b09-b7cf-1f5a5fb3f496,55,Male,74,94,91
55500efb-f4fb-42fc-86c7-471b9eb7140e,30,Female,76,89,91
85be91f2-983f-4ddf-b813-4ce1fadb0779,23,Male,74,96,91
f01e1976-2e27-48d7-ab98-0dea989ff2c3,45,Male,80,87,91
