Customer ID,Age,Gender,Annual Income,Spending Score,Age Group
d410ea53-6661-42a9-ad3a-f554b05fd2a7,30,Male,151,89,adult
1770b26f-493f-46b6-837f-4237fb5a314e,58,Female,185,95,adult
7e211337-e92f-4140-8231-5c9ac7a2aa12,42,Male,158,40,adult
49ba3e9d-a590-4303-b443-e794d0364c11,37,Male,171,75,adult
caa4ad5a-51b2-4af1-91cb-e2802f620239,32,Female,160,96,adult
0c9d0e0d-a601-488c-9f3f-f036f2bdb536,51,Female,135,87,adult
9c702610-d6ce-48fe-9857-9e295e161ceb,39,Female,48,36,adult
5963ff82-b2de-453f-bffe-4fed059e18ae,58,Male,81,23,adult
59052529-9a68-4936-93db-43cc1d541e84,39,Female,136,95,adult
767f9ffd-7211-4045-a1d0-f700220928dc,35,Female,71,52,adult
cfe0eb40-4892-47fd-ac84-29dbd15f7bd4,57,Female,106,7,adult
96892d38-cadf-4409-83d8-1b7a3b37b05a,40,Male,64,62,adult
b818a1f8-fdff-41a3-b1ca-de3faee17f81,56,Female,43,52,adult
d5e8bfcc-51e1-44b2-a59d-9174d10efb97,55,Male,77,86,adult
3e260c72-5788-4641-8dad-9cc7a4eaafef,45,Male,82,39,adult
b6e3dfc4-1a49-4424-a0d9-d0f796002933,45,Male,147,1,adult
10a2a14c-cebf-410d-81dc-c333101b5e6e,39,Female,45,12,adult
68969a5d-975c-4a8a-a357-1ce87ab24459,58,Female,85,16,adult
92390e01-1df1-4643-b044-546283ae7773,46,Male,88,3,adult
7cb46cd5-4ba6-4177-9d34-ceda14ed832e,45,Female,137,68,adult
38cb6a10-0af1-4505-b3df-0f8ff3a4e4d3,36,Male,64,23,adult
9a359e4f-973c-4f8a-91dd-eb930fddedc8,36,Male,126,35,adult
0a9ca7d8-91f4-4189-a959-e8d5fde13881,48,Female,171,54,adult
3df8f77f-b527-4f3b-a2cf-b163ff5965d9,50,Female,101,32,adult
accc810b-e7e1-44dc-80bd-98e82bef02d1,48,Female,46,95,adult
cb05e681-1286-4f97-8e7d-2c9b67778936,49,Female,190,2,adult
c6ee3f30-4f9a-4125-8ba4-c6234e046dfb,33,Female,135,90,adult
97673bb1-e729-47b7-baad-905d6265d941,38,Female,37,91,adult
085e5698-1f05-46dc-b758-61a28ef4dac3,54,Female,29,61,adult
bd38959a-71ba-4d38-8a52-3c23ffcf5cdd,44,Male,101,55,adult
7d14cebc-4aed-430e-ae8a-6415fde6e4e6,39,Female,146,81,adult
2ddd5825-e37e-48bd-af2d-5e31c9955021,44,Female,113,14,adult
2260c459-3b7c-443c-a31d-088405b7f09c,55,Female,127,31,adult
3a626479-8b72-4500-a12d-97bb7d76e0e6,33,Male,68,27,adult
601dddb0-0511-48c1-8e91-0dde69040557,52,Female,61,9,adult
385017d0-a567-45ce-8528-28c8b8804112,30,Female,99,4,adult
65f74905-788e-4b8e-b2ba-70b6ab52fea1,57,Male,165,9,adult
b75fb976-3c52-4fd2-9a94-3a2d85d70a82,36,Female,143,40,adult
c66bcf0c-db9a-4201-8b7d-5c445e585b1d,46,Male,43,54,adult
0ced3471-db47-4b19-9723-e8333b091f98,31,Female,76,65,adult
b72a56cb-3430-4f05-9f46-6e0a2947bad4,51,Male,196,31,adult
35ec8343-eb43-4faa-af75-7a731381d1ee,37,Female,133,22,adult
3e51e22e-e3ae-42dd-a4f9-d771c07676ab,30,Male,195,27,adult
36fd3a7f-6226-4d3b-baf5-e39833d9782b,53,Male,150,32,adult
15ce7dc4-22bf-40cc-b575-9ec4fbe27dd9,51,Female,88,84,adult
f17d239d-6a67-4b77-9fd3-5377ea88c142,49,Female,194,43,adult
958eaa2c-0c0b-46fd-a085-b29ce9d5d8e6,56,Female,55,18,adult
81dfd08e-32f2-40a4-95b4-a406726d0dd4,55,Male,135,96,adult
a81643c1-eaf7-4b97-9952-f6cc0881f37c,38,Male,130,71,adult
85a5ff51-fe9e-4518-9fb2-11b86df7d52e,46,Female,48,62,adult
af9762ae-ed8e-4aa0-b32c-922d500b4cf1,53,Female,156,35,adult
ee9dbbc6-b790-4c28-a8b3-07272787b57d,44,Female,172,76,adult
90f1ac1f-07e1-4817-bfde-7e5f23f3e17e,38,Female,182,68,adult
ea1cdcc7-425d-4679-83b5-25b8332b5e6a,54,Male,47,42,adult
d13d7964-0d0d-4be0-bb64-6f213f921579,42,Female,118,82,adult
9dfe38e0-581d-458f-bbd3-7b2d98865728,44,Female,84,1,adult
e010b10d-8ed9-41af-bd30-05de2c0c6fe4,58,Female,123,91,adult
dd8ea81b-09a8-434f-a9cb-b0c4baf6f248,38,Male,70,24,adult
1ecc4ca8-45f0-459e-a911-dae3227d2b0f,33,Female,178,29,adult
f50f86f2-79c0-45bd-9759-ff8154a7ccc3,59,Female,97,97,adult
40f78c97-8537-4b3f-87d8-796bcbced99f,35,Female,139,33,adult
c225df9d-d2fc-4e1d-8328-894dac5471e1,37,Female,144,45,adult
d93d2a18-c9e8-42ed-a97c-84912b1b0efd,44,Female,187,6,adult
60fddc74-977b-4d01-8805-9e859748fdc3,58,Female,139,35,adult
fc971eb9-f7bf-46cd-9e83-6d1637d15ccb,39,Female,119,3,adult
e7d7ac8f-87c4-444c-9118-04d957987b53,33,Male,182,1,adult
b8858575-b5d6-4f66-8293-7521077f6d92,52,Female,76,31,adult
0729ee7a-444f-4c2e-9889-fb725930eb84,45,Female,58,64,adult
fcbc528b-9386-41fb-a974-19a9643c7580,59,Female,46,78,adult
1f4fb2c0-d8ae-4d1c-90ff-95a8e3dae34d,34,Female,61,72,adult
30a4fcce-b05f-4988-9d5e-0d580e9028d6,52,Male,30,3,adult
dd714097-4205-4096-b6f8-d9822acd3c04,59,Male,194,47,adult
f13a0cc5-6fb9-4882-aef3-9ccfa421b185,45,Female,96,43,adult
46654e16-4363-43d7-b3a5-54120a7b27a2,49,Male,198,33,adult
df11c432-c609-49b4-98d6-855eab890208,48,Female,93,70,adult
6557b342-6b66-4645-942f-b13f33f67e64,54,Male,88,40,adult
f5712da2-092b-4f52-aed2-bb93b9fee5ab,33,Female,36,73,adult
64883a2d-bb3a-4a30-bb76-47f28ad095de,33,Female,120,51,adult
78883927-b348-4c79-932a-074dbf6af0f8,55,Male,74,13,adult
2a5cdb1a-3f0a-4b5a-a33d-d0d81f7661a9,46,Female,181,64,adult
bc695e38-c5a0-46bd-bc6d-818403c82949,31,Male,84,8,adult
d4406fb9-a8c7-45f5-ac3d-85d9001719b4,36,Male,191,99,adult
3f116bae-d95f-4018-9585-f575dc693e71,34,Female,135,27,adult
d7896112-ac06-4c31-90ff-479f168d9ac3,40,Male,44,70,adult
6d4c5a7b-cc6d-4fc2-af14-2cc50e842f20,41,Male,33,95,adult
6c2dbd85-8fab-489b-b91e-6f148f53bbd7,57,Male,100,18,adult
cf345cd7-8b4a-45c3-b391-1ff46ec6e2d5,35,Female,29,18,adult
461ab175-47b2-4231-a028-1d69a212bdea,35,Male,33,15,adult
7f8da330-ce44-4a67-82e8-a39fd77d57ca,31,Male,86,28,adult
2e3dc035-dc1a-4f71-915d-632f29333996,46,Male,74,48,adult
574ccc4a-f0a1-4f46-986e-257dbb8be849,35,Male,84,53,adult
5ee59227-16af-4127-a51d-8981576f48ab,37,Male,135,6,adult
16226691-d6ba-4b9e-b192-e96299023f4e,50,Male,141,83,adult
2af8b09c-99e5-4f97-b538-cd687a385120,39,Female,33,2,adult
21c59500-d439-4bd9-84f6-06b8767ac948,32,Female,163,64,adult
5cc59727-7005-46f6-928a-1764d0f6032d,36,Female,120,52,adult
6fc3660d-23f5-4a54-a8df-e146387a73f2,41,Female,114,54,adult
94b3153f-cc9d-4a55-8a2e-742a6555c537,33,Female,110,49,adult
644db267-9082-4c42-b02d-fad5bf30d735,35,Female,183,68,adult
29ca88b2-fc25-4417-93f4-823d9d8ac2dc,40,Male,181,23,adult
0dbead2b-6caa-4e05-b2de-e5f81b373a4a,34,Female,39,84,adult
b35f3089-a257-45eb-ae52-c78e2c266374,35,Female,77,29,adult
