Customer ID,Age,Gender,Annual Income,Spending Score,Age Group
e81aa8eb-1767-4b77-87ce-1620dc732c5e,62,Female,71,76,old
86f73b1a-6a91-4d7e-ad21-0aefcf6111cc,83,Male,48,34,old
b20fe0a0-e254-4116-b804-5403bb2f59ea,62,Female,63,3,old
4be5f5b0-83f6-4bd2-9056-18a8d5414066,63,Female,89,80,old
dc35a079-c3db-44f4-8612-d0af9daea414,64,Female,33,81,old
51d7be3e-84c9-464a-85e8-0a95b568d90e,89,Male,39,97,old
8bbbdbbe-7f8a-4c9c-afed-f6969f49e9ac,65,Male,87,3,old
6d6d557d-41c3-4992-9ef3-f7d113c78649,70,Male,164,36,old
1fd446a8-109c-4314-92a2-a1e731923744,61,Male,142,45,old
c2fd4929-fc3e-423a-8dd9-1fb239ef4de6,79,Male,110,7,old
eb6d1dfc-5b3a-4ade-8521-71db4659ad13,61,Female,38,15,old
896aef6f-4dc1-4b4a-8805-68ced6971458,73,Female,171,55,old
e8db83f2-90bf-410e-bd1a-7c9ee14ca32b,90,Female,123,25,old
ace9492b-bf39-47eb-8f28-6f85b9cc8973,79,Male,164,96,old
c5e56dd8-5a20-4bd9-bbc0-97c380553084,76,Male,189,87,old
068b3da4-216a-4157-9474-929a1a10cb6d,82,Female,85,66,old
daf07560-6a2e-47af-9c4b-66a63b93ac34,84,Female,36,5,old
7c3297d0-408b-4e5e-9c4c-abc9816af35a,67,Female,129,80,old
01552f1a-7600-4641-bed4-8e255b8c61d3,69,Female,73,77,old
579b69ca-a392-45fa-9c5a-25284b10720c,63,Female,57,2,old
acb1f373-6d7c-46d8-8d72-7e5bf1ee9921,62,Male,23,39,old
7a9d06b3-26cd-4b0c-aba5-3bb0d0b93c2a,80,Female,31,49,old
e426ab28-977d-4660-95ab-2b387d478cc0,83,Female,174,53,old
7897bafe-61af-4fdb-b71e-adc2127aadf8,81,Female,189,45,old
32cc9d1d-1db3-40f2-9a29-06f8b37d0463,75,Female,118,35,old
52c8dde3-1956-411a-a010-c879dadab6fb,60,Male,99,27,old
50bbe6c3-4d3a-49ae-a529-4b94492fbe8b,72,Female,66,53,old
4679dd26-2bc4-4874-8d90-a262b803daed,72,Male,153,59,old
767bc943-ceae-4dd2-bad9-3fd9c89d7db0,72,Female,36,72,old
72292647-1690-41d9-a387-4b21980006fc,68,Male,168,24,old
d949c615-603e-4342-9d11-8fe87ee9c88b,65,Male,23,32,old
af160348-4b39-4b4e-984c-8c078e995f5d,81,Female,111,34,old
9e5e3cf5-07c0-435d-b0f3-fbe03cf91807,64,Female,120,20,old
65db8631-0f2b-4e2c-ad67-be996981bcbf,76,Male,86,48,old
71a58421-e129-420e-85cf-9292c4d2f309,68,Female,194,35,old
4f8704b7-eec8-4298-8db8-647c635bd27c,70,Male,187,14,old
8050f9eb-d0a0-4389-8081-65ae272944b4,90,Female,34,98,old
835b35a2-e838-401a-86fe-85c3c181bbb6,65,Male,97,67,old
690e0568-49a9-475f-aa19-567b98f977bc,72,Female,62,59,old
f4021ca8-b350-4d8b-9293-b2cf386bc0cd,61,Male,167,93,old
f620a5e6-ee46-4404-9d96-603bbd1fc6e6,68,Male,114,42,old
33577556-d045-41a0-9565-7f0f37a39727,65,Male,81,10,old
8ec74f4e-2836-4605-bf4e-0be43ad7976f,70,Female,198,13,old
101fd379-ff5c-4ec0-8cba-f8a9fc0f42de,71,Male,149,13,old
83c5dafc-dd2f-4622-9748-23aefb000a38,84,Male,188,44,old
2cb233a0-5916-49e0-800d-01869340347d,65,Male,156,49,old
a04d4663-eb9d-4fae-bab1-2549c7e02be9,88,Female,168,51,old
075acc31-0041-4ea2-8917-13a924da66e7,70,Male,160,34,old
2b971aba-879b-431a-8c60-df636ad45731,74,Male,191,65,old
3874580e-e7bd-4e60-bb68-c5110a04bd8c,78,Male,95,75,old
ad19c628-fe46-4ba6-9182-ad6278513ec6,70,Male,83,56,old
5f64caae-cb02-41a9-a648-273e0ed6d7fd,88,Male,189,50,old
65f4810e-a2c3-4b7c-ab9e-00e6a91ff435,72,Female,83,32,old
7b60bfe9-99d7-4355-94fc-0a424055eb05,65,Female,151,44,old
1c8da0fc-e147-4a54-8ae7-b1bdeb6af340,82,Male,122,46,old
9526a9bd-1ea4-4aad-b4a7-adfc5775bf7a,83,Male,148,71,old
b5c458ec-1d54-465a-b97b-a149d7f32106,79,Male,27,48,old
84140ddb-54f1-4b31-b51d-4aecb10b7ac7,83,Male,166,52,old
4fcb4b02-1609-41e0-b9e3-c9468853e577,60,Male,167,34,old
b7b6c61d-d600-4a63-89d4-157f2012c68e,78,Female,91,77,old
dc9ca753-aa31-4708-85c5-fa1da4a046d0,87,Female,47,76,old
d49f5b80-4d55-4e37-889b-c7933c3ac0a5,79,Male,83,73,old
660979ed-b318-4234-9b06-779097557930,84,Male,155,80,old
3d83a678-36cb-4cd2-8768-da1634cd1fb3,77,Female,95,92,old
25cff4ef-5d2a-4fe5-98ee-7ddbd8c0203b,67,Female,63,26,old
7af6d0a2-e4c2-4302-8158-796dfdfa44eb,85,Female,142,11,old
d9d6674e-8eba-4144-b010-5dc49f7b5da1,63,Female,112,91,old
54078f11-3d3b-4968-9454-50e676d473c4,77,Male,157,57,old
48ad970f-c5ad-4018-bf63-4901259b7b5b,85,Female,130,37,old
43137482-a07e-467c-9bad-d892e85677b2,90,Male,42,94,old
df390aac-71a8-45bb-b664-62f451a4e17e,70,Male,46,54,old
08d38acb-157f-450d-962a-0bf7fa70819a,71,Male,190,75,old
5a6238a5-053e-4480-ac75-37a6874af50f,81,Female,125,24,old
5de60d87-18b1-4886-993a-966b6e185657,71,Male,186,6,old
ce99e2e8-23fc-49ba-9e2b-a6f26706718e,65,Male,177,100,old
cfe84106-02eb-4f9f-b161-789528948f7a,83,Male,151,88,old
1e506e9c-75b3-461d-b7b1-b149e9a21511,65,Female,45,36,old
493bf3e8-4f51-4842-823f-a2d668293c11,83,Female,194,55,old
175f200e-4faa-4287-96d5-71a85f4884e1,61,Female,60,36,old
37ff2828-b196-493e-abe5-885e907f3b7f,84,Female,144,1,old
fe2f4101-90dc-4df1-b9dd-14d553d1e389,89,Female,88,50,old
5bd39ccd-30fc-4598-818a-770632bb7729,89,Female,91,59,old
8640e224-9096-4a13-a32e-662b3d1504c1,69,Female,58,35,old
2f971837-3a6e-4928-8a41-d0d8b4b87af8,88,Female,173,69,old
1a1b53ef-065d-4333-930a-760ee0908394,88,Male,80,9,old
4afae204-64df-458a-970e-9fb503bd5b00,61,Female,24,59,old
4e3f3a44-cfcf-4c9c-b93d-9b00d654880d,60,Female,190,98,old
9033d3aa-ff53-4145-b47a-750c07f58dee,78,Female,23,91,old
a2c7ef2d-cecc-4a3f-b2ac-6ebf6595ad62,86,Male,175,71,old
896b6076-0e1c-40d4-aab7-336a4592610c,90,Female,118,85,old
2392d7fa-9489-42aa-b50b-36f66ee9b423,84,Male,74,54,old
7235955d-eca0-4fd9-861a-7042691e3d5e,86,Female,28,37,old
836d7eca-db4b-4c3c-8d6a-a771b070551a,73,Female,145,54,old
d11ba8ac-69f6-4fb2-bc56-abb52d4966fc,88,Female,37,4,old
7c10963a-9c61-4f57-b314-e147b63d70e8,84,Male,22,48,old
a2257473-45d0-42f6-9207-cbdcfb76515a,60,Female,43,32,old
80149259-8ffe-43f2-9016-ad52dc3e5443,85,Female,60,38,old
113e23b5-5cae-4357-8b9d-776c81842ae6,60,Female,92,89,old
24c83f90-919a-4b1d-9a89-d9a09b167951,85,Male,31,51,old
31b0ef92-f4dc-4bfd-bb88-fc8ba17d15b3,82,Female,160,44,old
42661bdc-2936-4e2c-827c-44abf525d1ed,87,Male,55,94,old
a465c323-1e47-44d1-a869-a105745034b2,76,Female,75,27,old
9c3be039-ea90-42a6-87c5-7175356cf8aa,72,Female,70,4,old
bf9aa1fc-9517-4cd5-8f27-ff4978267df4,67,Male,23,19,old
82737042-63a8-49f4-b8d9-338cfef4dd03,71,Female,97,33,old
7f57a91c-2edc-4f2c-ad13-835eeab36336,80,Male,152,50,old
a2510f77-4414-4a52-9632-3e6ecd05165b,60,Male,151,51,old
6614b886-287a-4a0e-b48c-82d49f977d97,84,Female,139,90,old
ce649a2a-76c4-49c2-bb2a-6c1c5d475264,67,Female,194,23,old
3cc5c19d-687c-4698-be67-dd74ebd83432,81,Female,117,89,old
ad11524c-2b5b-450f-bfeb-8937c257649a,67,Male,123,41,old
1e92ab44-1bba-41fc-a777-d52c72924ed2,81,Male,68,93,old
7ac29936-0673-49c8-b7d5-b760ca75cee0,77,Male,106,7,old
e98c5f4a-b9a8-45bd-8482-44fbc183dc1b,63,Male,42,88,old
a42124cc-e365-4043-a41f-213589b4e7be,72,Female,107,38,old
a3dd05ac-dd9c-401e-9831-f831c85c67e8,78,Female,125,95,old
9d9766aa-f74f-40dc-8f57-8725faea0047,62,Male,186,61,old
c60bd59f-b270-4f04-aa4c-89ee267dba18,60,Female,127,31,old
9807af68-f1f5-4a80-94ff-aacafee303dd,76,Female,75,37,old
d4d2ae0f-ed77-46e1-8647-21bdce205458,77,Female,127,52,old
98b624bf-578f-4bf0-ab23-16a1e052919a,64,Male,159,2,old
a3b537d5-a1ac-4d91-814d-2a7fec102c81,67,Female,121,87,old
0676e9d4-fa17-4af6-aae4-eaf61853e288,77,Male,65,75,old
e96f6f63-f71a-4f4c-8125-e53652a1b58d,76,Female,189,39,old
90d41402-9e50-4d94-9246-af60acb95a43,89,Male,66,86,old
ceb6a4b1-925b-4040-a8bd-51c46be91270,64,Male,77,16,old
bd90e06c-db1c-46e1-b016-1acaea80ba60,84,Male,142,39,old
b41d027d-48c8-4d1a-8de3-0e3a57b4e818,72,Female,148,95,old
ad8f1ca2-54b0-4070-a333-2fd5bf63c578,85,Male,162,26,old
bd644298-e43d-475f-98f6-67b03dc136a4,85,Female,173,84,old
e57fdcaf-1394-46f9-9eb0-fb3ef7aa6fdb,86,Female,109,29,old
0399d445-cd05-4669-9fc1-c1e15d1dae0e,81,Male,54,17,old
253c1e99-a1f2-4a08-abfd-23886f6fd829,72,Male,55,2,old
961ce28c-1daf-4da0-80b8-2efd964311ec,78,Male,186,97,old
bb5c5d99-e2d3-4767-8d83-2c81a991a0c3,83,Female,178,29,old
ae72e9c8-0e7c-487f-838c-6249adecaf9a,77,Female,170,55,old
a0e67ffe-bdf9-4f19-9c1e-8b1fa3b1d509,70,Male,78,3,old
3b1f7add-30fb-4a26-860f-35ccd355a0de,88,Male,116,39,old
