Customer ID,Age,Gender,Annual Income,Spending Score,Age Group
e81aa8eb-1767-4b77-87ce-1620dc732c5e,62,Female,71,76,old
b20fe0a0-e254-4116-b804-5403bb2f59ea,62,Female,63,3,old
4be5f5b0-83f6-4bd2-9056-18a8d5414066,63,Female,89,80,old
dc35a079-c3db-44f4-8612-d0af9daea414,64,Female,33,81,old
eb6d1dfc-5b3a-4ade-8521-71db4659ad13,61,Female,38,15,old
896aef6f-4dc1-4b4a-8805-68ced6971458,73,Female,171,55,old
e8db83f2-90bf-410e-bd1a-7c9ee14ca32b,90,Female,123,25,old
068b3da4-216a-4157-9474-929a1a10cb6d,82,Female,85,66,old
daf07560-6a2e-47af-9c4b-66a63b93ac34,84,Female,36,5,old
7c3297d0-408b-4e5e-9c4c-abc9816af35a,67,Female,129,80,old
01552f1a-7600-4641-bed4-8e255b8c61d3,69,Female,73,77,old
579b69ca-a392-45fa-9c5a-25284b10720c,63,Female,57,2,old
7a9d06b3-26cd-4b0c-aba5-3bb0d0b93c2a,80,Female,31,49,old
e426ab28-977d-4660-95ab-2b387d478cc0,83,Female,174,53,old
7897bafe-61af-4fdb-b71e-adc2127aadf8,81,Female,189,45,old
32cc9d1d-1db3-40f2-9a29-06f8b37d0463,75,Female,118,35,old
50bbe6c3-4d3a-49ae-a529-4b94492fbe8b,72,Female,66,53,old
767bc943-ceae-4dd2-bad9-3fd9c89d7db0,72,Female,36,72,old
af160348-4b39-4b4e-984c-8c078e995f5d,81,Female,111,34,old
9e5e3cf5-07c0-435d-b0f3-fbe03cf91807,64,Female,120,20,old
71a58421-e129-420e-85cf-9292c4d2f309,68,Female,194,35,old
8050f9eb-d0a0-4389-8081-65ae272944b4,90,Female,34,98,old
690e0568-49a9-475f-aa19-567b98f977bc,72,Female,62,59,old
8ec74f4e-2836-4605-bf4e-0be43ad7976f,70,Female,198,13,old
a04d4663-eb9d-4fae-bab1-2549c7e02be9,88,Female,168,51,old
65f4810e-a2c3-4b7c-ab9e-00e6a91ff435,72,Female,83,32,old
7b60bfe9-99d7-4355-94fc-0a424055eb05,65,Female,151,44,old
b7b6c61d-d600-4a63-89d4-157f2012c68e,78,Female,91,77,old
dc9ca753-aa31-4708-85c5-fa1da4a046d0,87,Female,47,76,old
3d83a678-36cb-4cd2-8768-da1634cd1fb3,77,Female,95,92,old
25cff4ef-5d2a-4fe5-98ee-7ddbd8c0203b,67,Female,63,26,old
7af6d0a2-e4c2-4302-8158-796dfdfa44eb,85,Female,142,11,old
d9d6674e-8eba-4144-b010-5dc49f7b5da1,63,Female,112,91,old
48ad970f-c5ad-4018-bf63-4901259b7b5b,85,Female,130,37,old
5a6238a5-053e-4480-ac75-37a6874af50f,81,Female,125,24,old
1e506e9c-75b3-461d-b7b1-b149e9a21511,65,Female,45,36,old
493bf3e8-4f51-4842-823f-a2d668293c11,83,Female,194,55,old
175f200e-4faa-4287-96d5-71a85f4884e1,61,Female,60,36,old
37ff2828-b196-493e-abe5-885e907f3b7f,84,Female,144,1,old
fe2f4101-90dc-4df1-b9dd-14d553d1e389,89,Female,88,50,old
5bd39ccd-30fc-4598-818a-770632bb7729,89,Female,91,59,old
8640e224-9096-4a13-a32e-662b3d1504c1,69,Female,58,35,old
2f971837-3a6e-4928-8a41-d0d8b4b87af8,88,Female,173,69,old
4afae204-64df-458a-970e-9fb503bd5b00,61,Female,24,59,old
4e3f3a44-cfcf-4c9c-b93d-9b00d654880d,60,Female,190,98,old
9033d3aa-ff53-4145-b47a-750c07f58dee,78,Female,23,91,old
896b6076-0e1c-40d4-aab7-336a4592610c,90,Female,118,85,old
7235955d-eca0-4fd9-861a-7042691e3d5e,86,Female,28,37,old
836d7eca-db4b-4c3c-8d6a-a771b070551a,73,Female,145,54,old
d11ba8ac-69f6-4fb2-bc56-abb52d4966fc,88,Female,37,4,old
a2257473-45d0-42f6-9207-cbdcfb76515a,60,Female,43,32,old
80149259-8ffe-43f2-9016-ad52dc3e5443,85,Female,60,38,old
113e23b5-5cae-4357-8b9d-776c81842ae6,60,Female,92,89,old
31b0ef92-f4dc-4bfd-bb88-fc8ba17d15b3,82,Female,160,44,old
a465c323-1e47-44d1-a869-a105745034b2,76,Female,75,27,old
9c3be039-ea90-42a6-87c5-7175356cf8aa,72,Female,70,4,old
82737042-63a8-49f4-b8d9-338cfef4dd03,71,Female,97,33,old
