PC1,PC2,Cluster
1.7305985586195491,0.8486486714392054,6
1.7305894635668373,1.0183933395073057,6
1.7861105010711564,0.909946062655062,6
1.7550309048092947,0.968890106222838,6
1.7616690598286988,0.95944929593953,6
1.6474911231969305,0.8913652320021812,6
1.7397909929080784,0.9271404662249948,6
1.6826740880608706,1.0667411046223472,6
1.779396980137306,0.9349788821300764,6
1.81710563636586,1.0363386963470929,6
1.7968988027025743,0.9572844958957424,6
1.6701859652676068,0.9041993786462352,6
1.6827585490280288,0.8814044273625405,6
1.896917383283744,0.9095722045937944,6
1.7373029845006878,0.9933605200322912,6
1.6365429946839083,1.0449554852130136,6
