PC1,PC2,Cluster
2.2004721337516933,0.6222126680368003,3
2.33185371396278,0.6247736172326468,3
2.135880805883226,0.4590354682475945,3
2.6610839286611405,1.3571414338156094,3
2.0266697910135267,0.4282559647637531,3
2.632501435859382,1.1801207555079885,3
2.5515083341280635,1.2522845582520108,3
2.379383035028109,0.992034581448042,3
2.729093088958724,1.411235882939478,3
2.6341726691167167,1.133375384771173,3
2.5846705213205734,1.0431318433632233,3
2.4558465050504465,0.9783067339624812,3
2.269457896080936,0.4559037476386746,3
2.132410385063298,0.765206794370992,3
2.379553389524495,1.1246398793011716,3
2.6064355393695244,1.098828686865318,3
2.544314029803024,1.2089207694050166,3
2.1290302355914053,0.8664935404404759,3
1.9989326612663347,0.3937092668578982,3
2.149261069740992,0.5865105019615191,3
2.5753559431076627,1.1577727304330938,3
2.2653845479454384,0.886811147295723,3
2.1189547552910857,0.6533237698487739,3
2.5398609869711564,0.7112309102751107,3
2.632539118816605,1.1723247509121353,3
2.4964168444024817,0.9177791983838576,3
2.613055504283505,1.4288772127182106,3
2.5987830993612366,1.3364688712664734,3
2.309065315872233,0.9670208159164996,3
2.5893014513237755,1.1683076952092206,3
2.455067412857614,0.9899854124371088,3
2.0939785097045585,0.3282403178965498,3
2.27934496159514,0.7080535412096426,3
2.468500265106192,0.9203718706929732,3
2.4167363364616907,0.6816683402133963,3
2.531470422399094,0.8025570032810474,3
2.630013427451991,1.246340809315285,3
2.4678252565480103,0.9105031881443372,3
1.9527638849321491,0.3797196520444181,3
2.449964664700241,0.7945722995048073,3
2.371007375889636,0.8940681035917715,3
2.548274329066853,0.8014013835355279,3
2.3994710094388485,1.114024698481059,3
2.207949841444788,0.7747937409493649,3
2.107236629637943,0.6488480334661343,3
1.859453014903953,0.4219470266654584,3
2.3772433981041323,0.6504419105207547,3
2.243367999104778,0.7336489179263117,3
2.102964339101548,0.7852014717978056,3
2.250813834221526,0.8744780926406227,3
2.5178802689779536,1.2037480939565826,3
2.125049010913708,0.4390409423968742,3
2.569179078627648,0.9039168174980636,3
2.3688209609557243,0.7300161053284379,3
2.581085619066907,0.8694125309014377,3
2.312529926311284,0.680397392587209,3
2.817205129100635,1.3980278782341562,3
2.519074003515935,0.938409349623765,3
2.6584828713820805,1.4467495014104654,3
2.124134092325572,0.2926110683927079,3
2.2004344507944698,0.6300086726326535,3
2.5776359140614447,0.9667433833685208,3
1.96865493472094,0.6224711982174,3
2.7265102217850874,1.1613546143981333,3
2.550709749083432,0.9322699051862918,3
2.383055682920769,0.8302204513760281,3
2.5550483104815607,0.9500691257310142,3
2.2797881918447995,0.6163421388236999,3
1.9401068402045687,0.5878512805879195,3
2.149298752698215,0.5787144973656659,3
2.5702577823685,1.4833455199033467,3
2.593891543513614,1.2835723016212597,3
2.185345270722146,0.5570750142513975,3
2.4459004116174548,1.0557350310937552,3
2.4103781703228124,1.1184272151400727,3
2.421349076359469,1.146333528195594,3
2.823026508969983,1.4080617510213291,3
2.426522603013078,0.8051687295336349,3
2.1831692535873217,0.8944610155965113,3
2.4567444564958256,0.9236921389061868,3
1.985499809017757,0.463322808602034,3
2.528081177874489,1.0735884174186316,3
2.781120928119481,1.427463365944278,3
2.192034791169696,0.8910794337066903,3
2.3217977265142595,0.743297178181292,3
2.368774182945789,0.9075567779923912,3
2.490143139230762,1.1692013960507277,3
2.053599240663375,0.3125326776719891,3
2.2768511428068723,0.793821497811046,3
2.1542188964503493,0.7935597304831268,3
2.4314804297224355,1.0122179580552424,3
2.362764388290325,0.936502928184484,3
2.752538435317722,1.250442687636657,3
2.0845794705244898,0.628217882226227,3
2.1199748506608462,0.4055764929368197,3
2.806266095640325,1.3818734633768883,3
2.550625288116273,1.1176065824460983,3
1.8518850358628236,0.4742505338068071,3
2.1937209298606195,0.6550414921076679,3
2.543057309075144,1.169910089587447,3
2.468415804139034,1.1057085479527795,3
2.136735263990505,0.4317647805812602,3
2.149255259360115,0.606058404755626,3
2.58862172553169,0.8053571255618353,3
2.10548093541345,0.8809300814627561,3
2.5249525591943054,1.2723405493554318,3
2.265949792303785,0.7698710783579252,3
2.351658285005464,0.6375464502000934,3
2.6669520865404244,1.189634633938829,3
2.1995708976344788,0.827024028367088,3
2.60304629484492,1.3698601010029023,3
2.175373744240784,0.490261897940236,3
2.499759310917151,0.824288456910227,3
2.19159169073573,0.8148868207888282,3
2.476747969939407,1.2310189331990102,3
2.4989620286188945,1.1754564715210551,3
2.631675565656614,1.3693401066465698,3
2.510484496542976,0.7351814813043249,3
2.0694493228231075,0.7132769937148178,3
2.1576686014558115,0.6962288780160433,3
2.5321617689529337,1.1264117673402194,3
2.3721075544077466,0.9838107045868606,3
2.632501435859382,1.1801207555079885,3
2.33401154099218,0.6268769520237334,3
2.04349647520492,0.6085969112845877,3
2.2654599138598845,0.8712191381040165,3
2.4746609214062425,0.6923376868136628,3
2.503776785990002,0.7406663979852325,3
2.4179084664067187,1.073919712594577,3
2.689637833558389,1.3722134486509832,3
2.4397956283800517,0.9364838742410122,3
2.459958968705237,1.0428819820823223,3
2.630060205461926,1.0688001366513316,3
2.499732025759015,1.3335224611145275,3
2.7559380776414137,1.4808492731075202,3
2.215570408876729,0.525401658349956,3
2.8256652492062666,1.31065767883062,3
2.707139656123657,1.394519062416649,3
2.2663234670198755,0.674203782369582,3
1.9334024143234303,0.4431394319948336,3
2.6708597974134407,0.9792038235274008,3
2.3451781047578986,1.0995339916786249,3
1.9837246219414648,0.3637115250583086,3
2.394802396478423,0.9966448512309146,3
2.142481277945407,0.4573906625601396,3
2.523893348305253,1.024605178490496,3
2.059312159079264,0.866940466649276,3
2.4081917553889007,0.9543752168767392,3
2.8693460171330614,1.3908673474513964,3
2.17642714474896,0.7575451715992786,3
2.076927030516202,0.8658580666273823,3
2.1115524135124377,0.4851506877445027,3
2.183627259454876,0.7813610576521662,3
2.225683572134271,0.7307754243458049,3
2.0275093436872167,0.590277847959626,3
2.548221740676041,0.9984899589935884,3
2.3097345140495373,0.9964374012592426,3
2.28055818898492,0.7744081284171722,3
2.173574556678191,0.7496878533268181,3
2.5349799587383144,0.9918683249345398,3
2.840792112235813,1.3757953326160228,3
2.1739768192987925,0.815969220810722,3
2.85926144178003,1.3474422449277947,3
2.2256777617533943,0.7503233271399117,3
2.421401664750281,0.9492449527375336,3
2.3952889902504886,1.0454935567588166,3
2.1173965709054205,0.6766811267980298,3
2.599441899739454,0.8644474570007691,3
