PC1,PC2,Cluster
3.3753629509808416,0.6375137503328229,12
3.5911988288747687,0.5993882540331544,12
3.5448325427017555,0.7941233302670405,12
3.46692141145638,0.6771716584344109,12
3.544917003668914,0.6087866530072338,12
3.457606833243469,0.7918125455042816,12
3.4828650496359828,0.7228346291493328,12
3.531376912929544,0.6822403057448224,12
3.5641882029295973,0.7502514531107318,12
3.4785641711950763,0.6972394040087571,12
3.4374434929182835,0.6854144376629708,12
3.480232119780577,0.8006907985459351,12
3.623048422276751,0.6985102000588509,12
3.4617660749081947,0.6788471209601696,12
3.3903072096051496,0.7220835243033847,12
