PC1,PC2,Cluster
2.4221599613449394,-0.0653097249539892,1
3.1003879580062077,-0.0725673548518528,1
2.831012205428694,-0.0919110448216068,1
2.5865560219600905,-0.0551062069299015,1
2.280207212008756,-0.1601444822013396,1
2.3326105779953688,-0.8930597128316192,1
3.0166217222053717,0.4421706199768274,1
2.599814141893475,0.2655015086396827,1
2.603607501148447,-0.5927239556607338,1
2.859233403238909,-0.1391645038677363,1
2.657318403927696,0.3814748085884412,1
2.303382837470621,-0.0789137272352767,1
2.288218291483851,-0.1362553764248263,1
2.928883906142941,-0.964946756629478,1
2.4256926947554907,-0.8512559070536223,1
3.069678751788601,0.0409061580015732,1
2.3470279043656523,-0.812287486969188,1
2.4978805895695984,-0.5784335509335182,1
3.378601463676554,0.3976663545786512,1
2.6735609002723324,-0.9775955928165578,1
2.749145152738297,-0.3241698859515974,1
2.700217344353213,-0.7010981643654449,1
2.5705656057705526,0.0767714950191302,1
3.18458319222239,0.2944001189223541,1
2.3001281165949443,-0.320956428295446,1
3.06686713134689,-0.1249439301407339,1
2.901632820804424,0.374013336315853,1
3.073447561193881,0.8663760179547481,1
2.5923007331686176,-0.7006629926275697,1
2.934449921185355,0.4224765808876558,1
2.3977185201024818,-0.0158064916695216,1
3.0078210229226623,0.0964262083702992,1
3.1422044904713413,-0.4276181949175493,1
3.1757253171306585,-0.3752416196286682,1
1.9918532579227308,-0.3265179534233921,1
3.178008023392885,0.6081903533560495,1
2.368272474140732,0.0041881857572921,1
1.9051577653903045,-0.4752279553520137,1
2.722459990937212,-0.5947119625711527,1
2.8895488127415274,-0.3757224398230914,1
2.8374288501229694,0.4664100748727584,1
3.113735046541252,-0.6280268870127297,1
3.34839581837377,0.7610330420204402,1
2.814829416181929,-0.5549808347459388,1
2.72517552965001,-0.2044293915808253,1
2.2542185335431104,-0.9105039776824528,1
2.7413614737529164,0.2763476483733179,1
2.896527546938009,0.0479513609036649,1
2.4327104146555705,0.2358045567538285,1
3.1300764397069543,0.1746480216567504,1
2.8649313364375013,-0.6071806169014513,1
2.9722534361801545,0.8399377174533131,1
2.885687879878446,-0.3428323020756164,1
2.5025038570821576,0.219765621353322,1
2.7567027339803394,-0.8779113927013935,1
3.172669408840185,-0.1548263440596557,1
2.6551773344416496,-0.4633965147115889,1
2.740022273983337,-0.3987057871349863,1
2.800345818949911,-0.7899057194847637,1
3.204363682995065,-0.5455062820531008,1
2.841062382496337,-0.1908867029761452,1
2.6426515286911627,-0.6181422360918476,1
2.5464905963012394,-0.4531233172633812,1
3.293878668059248,0.1398429451463888,1
2.49484881158112,-0.8849595295986181,1
3.1032327537706395,0.7762172991652558,1
2.071687782364249,-0.2717878789103367,1
2.542714124405316,-0.6055698567757127,1
2.9772281502485605,0.0363149421621723,1
2.818908704513998,-1.1733401525008986,1
2.748759228113354,-0.0764651719249654,1
3.2059972332951765,-0.5844556481940629,1
3.132564448114345,0.1084279678494539,1
3.316908069326722,-0.4384728519747901,1
2.72224627291842,-0.8678773683381272,1
3.170226326332964,0.3873284547304236,1
2.7685093586554603,0.786871654147278,1
3.3320440274089806,-0.5430798662574875,1
3.1572650826391544,-0.5166332000085404,1
2.9046379928138517,-0.3027887814418354,1
2.8390442103176574,0.7669500448679968,1
3.066645541238053,-0.7688984730362695,1
2.9275752706235245,-0.0227445808623644,1
2.6300470723543943,-0.6070991830064066,1
2.1818507696322085,0.0105671064318932,1
2.453524813084622,-0.6685119021029312,1
2.3930803471563333,-0.6247130930941549,1
2.965924537124872,-0.0539168447748522,1
2.959327349734526,-0.2024688043613907,1
2.8861387726187484,-1.107567024902402,1
3.072602747502705,-0.6007560477703021,1
2.598385344375137,0.5794569333119152,1
2.908307356034676,-0.3144061462398559,1
2.8739807013877807,-1.1705281241730925,1
3.062566252905984,-0.1505391552813097,1
2.616255450823316,-0.6311109161361348,1
2.7401444179077186,-0.591838468990646,1
3.026339112402274,-0.9308469849324232,1
2.3104323501633384,-0.1918178381027811,1
2.998911992002188,0.1271516976500802,1
2.1538939816696536,-0.1096930791430248,1
2.8145741811706886,0.6545046146802175,1
2.867740301354476,-0.4040753759352261,1
3.121945068417244,-0.3095838199108396,1
2.6922589330526385,0.2896406272731904,1
2.3930894422090456,-0.7944577611622552,1
2.927484999275489,0.1821399991915489,1
2.318066600066202,-0.089968686367736,1
2.70522468438095,0.5028717115415,1
2.683232265842285,-0.1772317720620234,1
2.1582188605968606,-0.4431350929327564,1
1.9531108238534944,-0.5313717250629083,1
2.601616614127903,-0.1441212120208925,1
2.648995333180034,0.0864197552741106,1
2.6343343481080868,0.2789712806729237,1
3.037660236452302,0.3124575664954896,1
3.115139294209898,0.7417130125686294,1
2.565314107709747,-0.9088370324802996,1
2.9115413610958867,0.1364770284766272,1
2.608610253757974,0.0902600178436566,1
3.060162705465751,-0.2696557787338197,1
2.5464692513396745,-0.1313412311569921,1
3.1955657190208004,0.2832106263896615,1
2.7684150492526056,-0.8538877535246471,1
3.16486493425663,-0.5571848089516355,1
2.4616996777124327,-0.2116239679253012,1
2.6802653261534712,-0.8328837442234721,1
2.673372355670523,-0.7707115545334873,1
2.47884731841341,0.238042273369055,1
3.1968652594875047,-0.4892468813093518,1
3.322353922370214,0.3207037344474623,1
2.5678125139162247,-0.4736190866791488,1
3.1317267475504207,-0.7070693329931552,1
2.272244762653361,-1.015049678288543,1
2.59408050766312,-0.0800658066812902,1
2.558610984574984,-0.3823662133968378,1
2.7282950532774826,-0.2334368554495256,1
2.844159128600175,-0.4013907331111995,1
2.929006050067322,-1.1580794384851378,1
2.251401776319799,-0.2726818829040301,1
3.120495345485037,-0.8306003791516975,1
2.9597218200487903,0.7047398988671613,1
2.32857937041961,0.2189415999359349,1
2.872698128063833,-0.1970261474136184,1
3.151446987441641,-0.6768638380697067,1
3.07464567355067,0.0782107184550804,1
2.4936641720958503,-0.7893654533339006,1
2.854180168399916,0.6623430305852994,1
2.55386249806561,0.206576519015379,1
